time,eciPosX,eciPosY,eciPosZ,periPosP,periPosQ,periPosW
6485.00,4984875.11,-6001914.96,-1058299.54,1269776.39,-7770432.99,293176.02
6485.50,4987233.62,-5999133.75,-1057809.14,1273230.98,-7769166.49,293445.50
6486.00,4989591.11,-5996351.32,-1057318.52,1276685.30,-7767898.40,293714.92
6486.50,4991947.58,-5993567.66,-1056827.69,1280139.37,-7766628.73,293984.28
6487.00,4994303.03,-5990782.77,-1056336.64,1283593.17,-7765357.47,294253.58
6487.50,4996657.46,-5987996.67,-1055845.37,1287046.71,-7764084.63,294522.82
6488.00,4999010.87,-5985209.33,-1055353.89,1290499.99,-7762810.19,294791.99
6488.50,5001363.26,-5982420.78,-1054862.19,1293953.00,-7761534.17,295061.11
6489.00,5003714.62,-5979631.00,-1054370.28,1297405.75,-7760256.56,295330.17
6489.50,5006064.96,-5976840.00,-1053878.15,1300858.24,-7758977.37,295599.17
6490.00,5008414.28,-5974047.78,-1053385.81,1304310.45,-7757696.59,295868.10
6490.50,5010762.57,-5971254.33,-1052893.25,1307762.41,-7756414.22,296136.98
6491.00,5013109.84,-5968459.66,-1052400.47,1311214.09,-7755130.26,296405.80
6491.50,5015456.08,-5965663.77,-1051907.48,1314665.50,-7753844.71,296674.55
6492.00,5017801.29,-5962866.65,-1051414.27,1318116.65,-7752557.58,296943.24
6492.50,5020145.48,-5960068.32,-1050920.85,1321567.52,-7751268.86,297211.88
6493.00,5022488.63,-5957268.76,-1050427.21,1325018.13,-7749978.55,297480.45
6493.50,5024830.76,-5954467.99,-1049933.36,1328468.46,-7748686.65,297748.96
6494.00,5027171.85,-5951665.99,-1049439.29,1331918.52,-7747393.16,298017.41
6494.50,5029511.92,-5948862.77,-1048945.01,1335368.31,-7746098.08,298285.80
6495.00,5031850.95,-5946058.33,-1048450.51,1338817.82,-7744801.42,298554.13
6495.50,5034188.95,-5943252.67,-1047955.80,1342267.06,-7743503.16,298822.40
6496.00,5036525.92,-5940445.79,-1047460.87,1345716.02,-7742203.32,299090.60
6496.50,5038861.85,-5937637.69,-1046965.73,1349164.71,-7740901.88,299358.75
6497.00,5041196.75,-5934828.37,-1046470.37,1352613.12,-7739598.86,299626.83
6497.50,5043530.62,-5932017.84,-1045974.79,1356061.25,-7738294.25,299894.85
6498.00,5045863.44,-5929206.08,-1045479.01,1359509.10,-7736988.04,300162.81
6498.50,5048195.23,-5926393.11,-1044983.00,1362956.68,-7735680.25,300430.71
6499.00,5050525.98,-5923578.91,-1044486.78,1366403.97,-7734370.87,300698.54
6499.50,5052855.70,-5920763.50,-1043990.35,1369850.98,-7733059.89,300966.32
6500.00,5055184.37,-5917946.87,-1043493.70,1373297.72,-7731747.33,301234.03
6500.50,5057512.01,-5915129.03,-1042996.84,1376744.16,-7730433.17,301501.68
6501.00,5059838.60,-5912309.96,-1042499.77,1380190.33,-7729117.43,301769.27
6501.50,5062164.15,-5909489.68,-1042002.47,1383636.21,-7727800.09,302036.80
6502.00,5064488.66,-5906668.19,-1041504.97,1387081.81,-7726481.16,302304.26
6502.50,5066812.13,-5903845.47,-1041007.25,1390527.12,-7725160.64,302571.66
6503.00,5069134.55,-5901021.54,-1040509.31,1393972.14,-7723838.53,302839.00
6503.50,5071455.93,-5898196.40,-1040011.16,1397416.88,-7722514.83,303106.28
6504.00,5073776.26,-5895370.03,-1039512.80,1400861.33,-7721189.53,303373.49
6504.50,5076095.55,-5892542.46,-1039014.22,1404305.49,-7719862.65,303640.64
6505.00,5078413.79,-5889713.66,-1038515.43,1407749.36,-7718534.17,303907.73
6505.50,5080730.98,-5886883.66,-1038016.42,1411192.94,-7717204.10,304174.76
6506.00,5083047.12,-5884052.43,-1037517.20,1414636.22,-7715872.43,304441.72
6506.50,5085362.22,-5881220.00,-1037017.77,1418079.22,-7714539.18,304708.62
6507.00,5087676.26,-5878386.35,-1036518.12,1421521.92,-7713204.33,304975.46
6507.50,5089989.26,-5875551.48,-1036018.25,1424964.33,-7711867.89,305242.24
6508.00,5092301.20,-5872715.40,-1035518.18,1428406.45,-7710529.86,305508.95
6508.50,5094612.09,-5869878.11,-1035017.88,1431848.27,-7709190.23,305775.60
6509.00,5096921.93,-5867039.61,-1034517.38,1435289.80,-7707849.01,306042.19
6509.50,5099230.71,-5864199.89,-1034016.66,1438731.03,-7706506.20,306308.71
6510.00,5101538.44,-5861358.96,-1033515.73,1442171.96,-7705161.79,306575.17
6510.50,5103845.12,-5858516.82,-1033014.58,1445612.59,-7703815.79,306841.56
6511.00,5106150.74,-5855673.46,-1032513.22,1449052.92,-7702468.19,307107.90
6511.50,5108455.30,-5852828.90,-1032011.65,1452492.96,-7701119.01,307374.16
6512.00,5110758.81,-5849983.12,-1031509.86,1455932.69,-7699768.22,307640.37
6512.50,5113061.25,-5847136.13,-1031007.86,1459372.12,-7698415.85,307906.51
6513.00,5115362.64,-5844287.93,-1030505.65,1462811.25,-7697061.88,308172.59
6513.50,5117662.97,-5841438.52,-1030003.22,1466250.08,-7695706.31,308438.60
6514.00,5119962.24,-5838587.90,-1029500.58,1469688.60,-7694349.15,308704.55
6514.50,5122260.44,-5835736.07,-1028997.72,1473126.82,-7692990.40,308970.44
6515.00,5124557.59,-5832883.03,-1028494.65,1476564.73,-7691630.05,309236.26
6515.50,5126853.67,-5830028.78,-1027991.37,1480002.33,-7690268.10,309502.02
6516.00,5129148.69,-5827173.32,-1027487.88,1483439.63,-7688904.56,309767.71
6516.50,5131442.64,-5824316.65,-1026984.17,1486876.63,-7687539.43,310033.34
6517.00,5133735.53,-5821458.77,-1026480.25,1490313.31,-7686172.70,310298.91
6517.50,5136027.36,-5818599.69,-1025976.12,1493749.68,-7684804.37,310564.41
6518.00,5138318.11,-5815739.40,-1025471.77,1497185.75,-7683434.45,310829.84
6518.50,5140607.80,-5812877.89,-1024967.21,1500621.50,-7682062.93,311095.21
6519.00,5142896.43,-5810015.18,-1024462.44,1504056.94,-7680689.82,311360.52
6519.50,5145183.98,-5807151.27,-1023957.45,1507492.07,-7679315.11,311625.76
6520.00,5147470.46,-5804286.14,-1023452.25,1510926.88,-7677938.80,311890.94
6520.50,5149755.88,-5801419.81,-1022946.84,1514361.38,-7676560.90,312156.05
6521.00,5152040.22,-5798552.27,-1022441.21,1517795.57,-7675181.40,312421.10
6521.50,5154323.49,-5795683.53,-1021935.38,1521229.44,-7673800.31,312686.08
6522.00,5156605.69,-5792813.58,-1021429.33,1524662.99,-7672417.61,312951.00
6522.50,5158886.81,-5789942.43,-1020923.07,1528096.23,-7671033.33,313215.85
6523.00,5161166.86,-5787070.06,-1020416.59,1531529.14,-7669647.44,313480.64
6523.50,5163445.84,-5784196.50,-1019909.90,1534961.74,-7668259.96,313745.36
6524.00,5165723.74,-5781321.73,-1019403.00,1538394.02,-7666870.87,314010.02
6524.50,5168000.57,-5778445.75,-1018895.89,1541825.98,-7665480.20,314274.61
6525.00,5170276.31,-5775568.57,-1018388.57,1545257.62,-7664087.92,314539.14
6525.50,5172550.98,-5772690.19,-1017881.03,1548688.93,-7662694.05,314803.60
6526.00,5174824.57,-5769810.60,-1017373.28,1552119.93,-7661298.58,315067.99
6526.50,5177097.08,-5766929.81,-1016865.32,1555550.59,-7659901.51,315332.32
6527.00,5179368.52,-5764047.82,-1016357.15,1558980.94,-7658502.84,315596.58
6527.50,5181638.87,-5761164.62,-1015848.76,1562410.96,-7657102.57,315860.78
6528.00,5183908.13,-5758280.22,-1015340.17,1565840.65,-7655700.71,316124.91
6528.50,5186176.32,-5755394.62,-1014831.36,1569270.01,-7654297.25,316388.97
6529.00,5188443.42,-5752507.81,-1014322.33,1572699.05,-7652892.18,316652.97
6529.50,5190709.44,-5749619.81,-1013813.10,1576127.76,-7651485.52,316916.91
6530.00,5192974.38,-5746730.60,-1013303.66,1579556.14,-7650077.27,317180.77
6530.50,5195238.23,-5743840.19,-1012794.00,1582984.19,-7648667.41,317444.57
6531.00,5197500.99,-5740948.58,-1012284.13,1586411.91,-7647255.95,317708.31
6531.50,5199762.67,-5738055.77,-1011774.05,1589839.30,-7645842.89,317971.98
6532.00,5202023.25,-5735161.76,-1011263.76,1593266.35,-7644428.24,318235.58
6532.50,5204282.75,-5732266.55,-1010753.25,1596693.07,-7643011.98,318499.11
6533.00,5206541.16,-5729370.14,-1010242.54,1600119.46,-7641594.13,318762.58
6533.50,5208798.48,-5726472.53,-1009731.61,1603545.51,-7640174.67,319025.98
6534.00,5211054.71,-5723573.72,-1009220.47,1606971.23,-7638753.62,319289.31
6534.50,5213309.85,-5720673.72,-1008709.12,1610396.61,-7637330.96,319552.58
6535.00,5215563.90,-5717772.51,-1008197.56,1613821.65,-7635906.71,319815.78
6535.50,5217816.85,-5714870.11,-1007685.79,1617246.35,-7634480.85,320078.92
6536.00,5220068.71,-5711966.50,-1007173.81,1620670.72,-7633053.40,320341.98
6536.50,5222319.48,-5709061.70,-1006661.61,1624094.74,-7631624.34,320604.98
6537.00,5224569.14,-5706155.71,-1006149.21,1627518.43,-7630193.69,320867.91
6537.50,5226817.72,-5703248.51,-1005636.59,1630941.77,-7628761.43,321130.78
6538.00,5229065.19,-5700340.12,-1005123.76,1634364.77,-7627327.57,321393.57
6538.50,5231311.57,-5697430.53,-1004610.72,1637787.43,-7625892.11,321656.30
6539.00,5233556.85,-5694519.75,-1004097.47,1641209.74,-7624455.05,321918.97
6539.50,5235801.03,-5691607.77,-1003584.01,1644631.71,-7623016.39,322181.56
6540.00,5238044.12,-5688694.59,-1003070.34,1648053.33,-7621576.13,322444.09
6540.50,5240286.10,-5685780.22,-1002556.46,1651474.61,-7620134.26,322706.55
6541.00,5242526.98,-5682864.66,-1002042.37,1654895.54,-7618690.80,322968.94
6541.50,5244766.75,-5679947.89,-1001528.06,1658316.12,-7617245.73,323231.26
6542.00,5247005.43,-5677029.94,-1001013.55,1661736.36,-7615799.06,323493.52
6542.50,5249243.00,-5674110.79,-1000498.82,1665156.24,-7614350.79,323755.70
6543.00,5251479.46,-5671190.45,-999983.89,1668575.77,-7612900.91,324017.82
6543.50,5253714.83,-5668268.91,-999468.74,1671994.96,-7611449.44,324279.88
6544.00,5255949.08,-5665346.18,-998953.39,1675413.79,-7609996.36,324541.86
6544.50,5258182.23,-5662422.26,-998437.82,1678832.26,-7608541.68,324803.77
6545.00,5260414.27,-5659497.14,-997922.04,1682250.39,-7607085.40,325065.62
6545.50,5262645.20,-5656570.83,-997406.06,1685668.16,-7605627.51,325327.40
6546.00,5264875.03,-5653643.33,-996889.86,1689085.57,-7604168.02,325589.11
6546.50,5267103.74,-5650714.64,-996373.45,1692502.63,-7602706.93,325850.75
6547.00,5269331.34,-5647784.76,-995856.83,1695919.33,-7601244.24,326112.32
6547.50,5271557.83,-5644853.68,-995340.01,1699335.68,-7599779.94,326373.82
6548.00,5273783.21,-5641921.42,-994822.97,1702751.66,-7598314.04,326635.25
6548.50,5276007.48,-5638987.96,-994305.72,1706167.29,-7596846.53,326896.62
6549.00,5278230.63,-5636053.32,-993788.26,1709582.55,-7595377.43,327157.92
6549.50,5280452.67,-5633117.48,-993270.60,1712997.46,-7593906.71,327419.14
6550.00,5282673.60,-5630180.46,-992752.72,1716412.00,-7592434.40,327680.30
6550.50,5284893.40,-5627242.24,-992234.63,1719826.18,-7590960.48,327941.39
6551.00,5287112.10,-5624302.84,-991716.34,1723240.00,-7589484.96,328202.41
6551.50,5289329.67,-5621362.25,-991197.83,1726653.45,-7588007.83,328463.36
6552.00,5291546.13,-5618420.47,-990679.12,1730066.54,-7586529.10,328724.24
6552.50,5293761.46,-5615477.50,-990160.19,1733479.26,-7585048.77,328985.05
6553.00,5295975.68,-5612533.34,-989641.06,1736891.62,-7583566.83,329245.79
6553.50,5298188.78,-5609588.00,-989121.71,1740303.61,-7582083.28,329506.46
6554.00,5300400.75,-5606641.47,-988602.16,1743715.23,-7580598.14,329767.07
6554.50,5302611.60,-5603693.75,-988082.40,1747126.48,-7579111.38,330027.60
6555.00,5304821.34,-5600744.84,-987562.43,1750537.36,-7577623.02,330288.06
6555.50,5307029.94,-5597794.75,-987042.25,1753947.87,-7576133.06,330548.45
6556.00,5309237.42,-5594843.48,-986521.86,1757358.01,-7574641.49,330808.78
6556.50,5311443.78,-5591891.01,-986001.26,1760767.77,-7573148.32,331069.03
6557.00,5313649.01,-5588937.37,-985480.45,1764177.17,-7571653.54,331329.21
6557.50,5315853.12,-5585982.53,-984959.43,1767586.18,-7570157.16,331589.32
6558.00,5318056.10,-5583026.52,-984438.21,1770994.83,-7568659.17,331849.36
6558.50,5320257.95,-5580069.32,-983916.77,1774403.10,-7567159.58,332109.34
6559.00,5322458.67,-5577110.93,-983395.13,1777810.99,-7565658.38,332369.24
6559.50,5324658.26,-5574151.36,-982873.28,1781218.50,-7564155.57,332629.07
6560.00,5326856.72,-5571190.61,-982351.22,1784625.64,-7562651.16,332888.83
6560.50,5329054.05,-5568228.68,-981828.95,1788032.40,-7561145.14,333148.52
6561.00,5331250.25,-5565265.56,-981306.47,1791438.77,-7559637.52,333408.13
6561.50,5333445.31,-5562301.26,-980783.79,1794844.77,-7558128.29,333667.68
6562.00,5335639.25,-5559335.77,-980260.89,1798250.39,-7556617.46,333927.16
6562.50,5337832.04,-5556369.11,-979737.79,1801655.62,-7555105.01,334186.56
6563.00,5340023.70,-5553401.26,-979214.48,1805060.47,-7553590.96,334445.90
6563.50,5342214.23,-5550432.24,-978690.96,1808464.94,-7552075.31,334705.16
6564.00,5344403.62,-5547462.03,-978167.23,1811869.02,-7550558.05,334964.35
6564.50,5346591.87,-5544490.64,-977643.29,1815272.71,-7549039.18,335223.47
6565.00,5348778.99,-5541518.07,-977119.15,1818676.02,-7547518.70,335482.52
6565.50,5350964.97,-5538544.32,-976594.80,1822078.95,-7545996.62,335741.50
6566.00,5353149.80,-5535569.40,-976070.24,1825481.48,-7544472.93,336000.41
6566.50,5355333.50,-5532593.29,-975545.47,1828883.63,-7542947.63,336259.24
6567.00,5357516.05,-5529616.00,-975020.49,1832285.38,-7541420.73,336518.01
6567.50,5359697.47,-5526637.54,-974495.31,1835686.75,-7539892.22,336776.70
6568.00,5361877.74,-5523657.90,-973969.92,1839087.72,-7538362.10,337035.32
6568.50,5364056.86,-5520677.08,-973444.32,1842488.30,-7536830.37,337293.86
6569.00,5366234.85,-5517695.08,-972918.51,1845888.49,-7535297.04,337552.34
6569.50,5368411.68,-5514711.90,-972392.50,1849288.29,-7533762.10,337810.74
6570.00,5370587.38,-5511727.55,-971866.28,1852687.69,-7532225.55,338069.08
6570.50,5372761.92,-5508742.02,-971339.85,1856086.69,-7530687.39,338327.34
6571.00,5374935.32,-5505755.31,-970813.21,1859485.30,-7529147.63,338585.52
6571.50,5377107.57,-5502767.43,-970286.37,1862883.51,-7527606.25,338843.64
6572.00,5379278.67,-5499778.38,-969759.32,1866281.32,-7526063.27,339101.68
6572.50,5381448.62,-5496788.14,-969232.06,1869678.74,-7524518.68,339359.65
6573.00,5383617.43,-5493796.74,-968704.59,1873075.75,-7522972.48,339617.55
6573.50,5385785.08,-5490804.15,-968176.92,1876472.37,-7521424.68,339875.37
6574.00,5387951.58,-5487810.40,-967649.04,1879868.58,-7519875.26,340133.13
6574.50,5390116.92,-5484815.47,-967120.95,1883264.39,-7518324.24,340390.81
6575.00,5392281.11,-5481819.36,-966592.66,1886659.80,-7516771.60,340648.41
6575.50,5394444.15,-5478822.09,-966064.16,1890054.80,-7515217.36,340905.95
6576.00,5396606.04,-5475823.64,-965535.45,1893449.40,-7513661.51,341163.41
6576.50,5398766.76,-5472824.02,-965006.53,1896843.59,-7512104.05,341420.79
6577.00,5400926.34,-5469823.22,-964477.41,1900237.38,-7510544.98,341678.11
6577.50,5403084.75,-5466821.25,-963948.09,1903630.76,-7508984.30,341935.35
6578.00,5405242.01,-5463818.11,-963418.55,1907023.73,-7507422.02,342192.52
6578.50,5407398.10,-5460813.80,-962888.81,1910416.30,-7505858.12,342449.61
6579.00,5409553.04,-5457808.32,-962358.86,1913808.45,-7504292.61,342706.64
6579.50,5411706.82,-5454801.67,-961828.71,1917200.19,-7502725.50,342963.58
6580.00,5413859.44,-5451793.85,-961298.35,1920591.53,-7501156.77,343220.46
6580.50,5416010.89,-5448784.86,-960767.78,1923982.45,-7499586.44,343477.26
6581.00,5418161.19,-5445774.70,-960237.01,1927372.95,-7498014.49,343733.98
6581.50,5420310.31,-5442763.37,-959706.03,1930763.05,-7496440.93,343990.64
6582.00,5422458.28,-5439750.87,-959174.85,1934152.72,-7494865.77,344247.22
6582.50,5424605.08,-5436737.20,-958643.46,1937541.99,-7493288.99,344503.72
6583.00,5426750.71,-5433722.36,-958111.86,1940930.83,-7491710.61,344760.15
6583.50,5428895.18,-5430706.36,-957580.06,1944319.26,-7490130.61,345016.51
6584.00,5431038.48,-5427689.19,-957048.05,1947707.27,-7488549.01,345272.79
6584.50,5433180.62,-5424670.85,-956515.83,1951094.87,-7486965.79,345529.00
6585.00,5435321.58,-5421651.34,-955983.41,1954482.04,-7485380.96,345785.14
6585.50,5437461.37,-5418630.67,-955450.79,1957868.79,-7483794.53,346041.20
6586.00,5439600.00,-5415608.83,-954917.95,1961255.12,-7482206.48,346297.18
6586.50,5441737.45,-5412585.82,-954384.92,1964641.03,-7480616.82,346553.09
6587.00,5443873.73,-5409561.65,-953851.67,1968026.52,-7479025.55,346808.93
6587.50,5446008.84,-5406536.32,-953318.22,1971411.58,-7477432.67,347064.69
6588.00,5448142.78,-5403509.82,-952784.57,1974796.22,-7475838.17,347320.38
6588.50,5450275.54,-5400482.15,-952250.71,1978180.43,-7474242.07,347575.99
6589.00,5452407.13,-5397453.32,-951716.65,1981564.21,-7472644.36,347831.53
6589.50,5454537.54,-5394423.33,-951182.38,1984947.57,-7471045.03,348086.99
6590.00,5456666.77,-5391392.17,-950647.90,1988330.50,-7469444.10,348342.38
6590.50,5458794.83,-5388359.85,-950113.22,1991713.00,-7467841.55,348597.69
6591.00,5460921.71,-5385326.37,-949578.34,1995095.07,-7466237.39,348852.93
6591.50,5463047.41,-5382291.73,-949043.25,1998476.71,-7464631.62,349108.09
6592.00,5465171.93,-5379255.92,-948507.96,2001857.92,-7463024.23,349363.17
6592.50,5467295.27,-5376218.95,-947972.46,2005238.70,-7461415.24,349618.18
6593.00,5469417.43,-5373180.82,-947436.75,2008619.04,-7459804.63,349873.12
6593.50,5471538.41,-5370141.53,-946900.84,2011998.95,-7458192.41,350127.98
6594.00,5473658.20,-5367101.08,-946364.73,2015378.42,-7456578.58,350382.76
6594.50,5475776.82,-5364059.47,-945828.41,2018757.46,-7454963.14,350637.47
6595.00,5477894.24,-5361016.70,-945291.89,2022136.06,-7453346.09,350892.10
6595.50,5480010.49,-5357972.77,-944755.16,2025514.23,-7451727.42,351146.66
6596.00,5482125.55,-5354927.68,-944218.23,2028891.95,-7450107.14,351401.14
6596.50,5484239.42,-5351881.43,-943681.09,2032269.24,-7448485.25,351655.54
6597.00,5486352.10,-5348834.02,-943143.75,2035646.09,-7446861.75,351909.87
6597.50,5488463.60,-5345785.45,-942606.21,2039022.50,-7445236.63,352164.12
6598.00,5490573.90,-5342735.73,-942068.46,2042398.46,-7443609.90,352418.30
6598.50,5492683.02,-5339684.85,-941530.51,2045773.98,-7441981.56,352672.40
6599.00,5494790.95,-5336632.81,-940992.35,2049149.06,-7440351.61,352926.42
6599.50,5496897.69,-5333579.62,-940453.99,2052523.70,-7438720.04,353180.37
6600.00,5499003.23,-5330525.26,-939915.43,2055897.89,-7437086.86,353434.24
6600.50,5501107.58,-5327469.76,-939376.66,2059271.63,-7435452.07,353688.03
6601.00,5503210.74,-5324413.09,-938837.68,2062644.93,-7433815.66,353941.75
6601.50,5505312.71,-5321355.28,-938298.51,2066017.78,-7432177.65,354195.39
6602.00,5507413.48,-5318296.30,-937759.13,2069390.18,-7430538.02,354448.95
6602.50,5509513.05,-5315236.17,-937219.55,2072762.13,-7428896.77,354702.43
6603.00,5511611.43,-5312174.89,-936679.76,2076133.64,-7427253.91,354955.84
6603.50,5513708.61,-5309112.45,-936139.77,2079504.69,-7425609.44,355209.17
6604.00,5515804.59,-5306048.87,-935599.58,2082875.29,-7423963.36,355462.43
6604.50,5517899.37,-5302984.12,-935059.18,2086245.43,-7422315.66,355715.61
6605.00,5519992.96,-5299918.23,-934518.58,2089615.13,-7420666.35,355968.71
6605.50,5522085.34,-5296851.18,-933977.78,2092984.37,-7419015.42,356221.73
6606.00,5524176.53,-5293782.98,-933436.77,2096353.15,-7417362.89,356474.67
6606.50,5526266.51,-5290713.63,-932895.56,2099721.48,-7415708.73,356727.54
6607.00,5528355.29,-5287643.12,-932354.15,2103089.35,-7414052.97,356980.33
6607.50,5530442.86,-5284571.47,-931812.53,2106456.76,-7412395.59,357233.04
6608.00,5532529.23,-5281498.66,-931270.71,2109823.71,-7410736.60,357485.68
6608.50,5534614.40,-5278424.71,-930728.69,2113190.21,-7409075.99,357738.23
6609.00,5536698.36,-5275349.61,-930186.47,2116556.24,-7407413.77,357990.71
6609.50,5538781.11,-5272273.35,-929644.04,2119921.82,-7405749.93,358243.11
6610.00,5540862.66,-5269195.95,-929101.41,2123286.93,-7404084.48,358495.44
6610.50,5542943.00,-5266117.40,-928558.58,2126651.58,-7402417.42,358747.68
6611.00,5545022.13,-5263037.70,-928015.55,2130015.76,-7400748.74,358999.85
6611.50,5547100.05,-5259956.85,-927472.31,2133379.48,-7399078.45,359251.93
6612.00,5549176.76,-5256874.85,-926928.87,2136742.73,-7397406.54,359503.94
6612.50,5551252.26,-5253791.71,-926385.23,2140105.52,-7395733.02,359755.87
6613.00,5553326.55,-5250707.42,-925841.39,2143467.84,-7394057.88,360007.73
6613.50,5555399.62,-5247621.98,-925297.34,2146829.70,-7392381.13,360259.50
6614.00,5557471.48,-5244535.40,-924753.09,2150191.08,-7390702.77,360511.20
6614.50,5559542.13,-5241447.67,-924208.64,2153551.99,-7389022.79,360762.81
6615.00,5561611.56,-5238358.79,-923663.99,2156912.44,-7387341.19,361014.35
6615.50,5563679.78,-5235268.77,-923119.14,2160272.41,-7385657.99,361265.81
6616.00,5565746.78,-5232177.61,-922574.08,2163631.91,-7383973.16,361517.19
6616.50,5567812.56,-5229085.30,-922028.82,2166990.94,-7382286.72,361768.49
6617.00,5569877.13,-5225991.85,-921483.36,2170349.49,-7380598.67,362019.71
6617.50,5571940.47,-5222897.25,-920937.70,2173707.57,-7378909.00,362270.85
6618.00,5574002.60,-5219801.52,-920391.84,2177065.17,-7377217.72,362521.91
6618.50,5576063.51,-5216704.63,-919845.78,2180422.29,-7375524.82,362772.90
6619.00,5578123.19,-5213606.61,-919299.51,2183778.94,-7373830.30,363023.80
6619.50,5580181.66,-5210507.44,-918753.05,2187135.11,-7372134.18,363274.63
6620.00,5582238.90,-5207407.14,-918206.38,2190490.80,-7370436.43,363525.37
6620.50,5584294.91,-5204305.69,-917659.51,2193846.01,-7368737.07,363776.04
6621.00,5586349.71,-5201203.10,-917112.44,2197200.74,-7367036.10,364026.62
6621.50,5588403.27,-5198099.37,-916565.17,2200554.99,-7365333.51,364277.13
6622.00,5590455.62,-5194994.50,-916017.69,2203908.75,-7363629.30,364527.55
6622.50,5592506.73,-5191888.49,-915470.02,2207262.03,-7361923.48,364777.90
6623.00,5594556.62,-5188781.34,-914922.15,2210614.83,-7360216.04,365028.17
6623.50,5596605.28,-5185673.05,-914374.07,2213967.14,-7358506.99,365278.35
6624.00,5598652.71,-5182563.62,-913825.80,2217318.97,-7356796.32,365528.46
6624.50,5600698.92,-5179453.06,-913277.32,2220670.31,-7355084.04,365778.48
6625.00,5602743.89,-5176341.35,-912728.64,2224021.16,-7353370.14,366028.43
6625.50,5604787.63,-5173228.51,-912179.76,2227371.52,-7351654.62,366278.29
6626.00,5606830.14,-5170114.54,-911630.69,2230721.39,-7349937.49,366528.08
6626.50,5608871.42,-5166999.42,-911081.41,2234070.77,-7348218.74,366777.78
6627.00,5610911.46,-5163883.17,-910531.93,2237419.66,-7346498.38,367027.40
6627.50,5612950.27,-5160765.79,-909982.25,2240768.06,-7344776.40,367276.94
6628.00,5614987.84,-5157647.26,-909432.37,2244115.97,-7343052.81,367526.40
6628.50,5617024.18,-5154527.61,-908882.29,2247463.38,-7341327.59,367775.78
6629.00,5619059.28,-5151406.82,-908332.01,2250810.30,-7339600.77,368025.08
6629.50,5621093.14,-5148284.89,-907781.53,2254156.72,-7337872.32,368274.30
6630.00,5623125.77,-5145161.83,-907230.85,2257502.64,-7336142.26,368523.44
6630.50,5625157.16,-5142037.64,-906679.97,2260848.07,-7334410.59,368772.50
6631.00,5627187.30,-5138912.31,-906128.89,2264193.00,-7332677.30,369021.47
6631.50,5629216.21,-5135785.85,-905577.61,2267537.43,-7330942.39,369270.36
6632.00,5631243.88,-5132658.26,-905026.13,2270881.36,-7329205.86,369519.18
6632.50,5633270.30,-5129529.54,-904474.46,2274224.79,-7327467.72,369767.91
6633.00,5635295.48,-5126399.68,-903922.58,2277567.72,-7325727.96,370016.55
6633.50,5637319.42,-5123268.69,-903370.50,2280910.14,-7323986.59,370265.12
6634.00,5639342.12,-5120136.58,-902818.22,2284252.06,-7322243.60,370513.61
6634.50,5641363.56,-5117003.33,-902265.75,2287593.48,-7320498.99,370762.01
6635.00,5643383.77,-5113868.95,-901713.07,2290934.39,-7318752.77,371010.33
6635.50,5645402.72,-5110733.45,-901160.20,2294274.80,-7317004.93,371258.57
6636.00,5647420.43,-5107596.81,-900607.12,2297614.70,-7315255.47,371506.73
6636.50,5649436.89,-5104459.04,-900053.85,2300954.09,-7313504.40,371754.81
6637.00,5651452.10,-5101320.15,-899500.38,2304292.97,-7311751.70,372002.80
6637.50,5653466.07,-5098180.13,-898946.71,2307631.35,-7309997.40,372250.71
6638.00,5655478.78,-5095038.98,-898392.84,2310969.21,-7308241.47,372498.54
6638.50,5657490.24,-5091896.70,-897838.77,2314306.56,-7306483.93,372746.29
6639.00,5659500.45,-5088753.30,-897284.50,2317643.40,-7304724.77,372993.95
6639.50,5661509.40,-5085608.77,-896730.04,2320979.73,-7302964.00,373241.53
6640.00,5663517.11,-5082463.11,-896175.38,2324315.54,-7301201.61,373489.03
6640.50,5665523.55,-5079316.33,-895620.51,2327650.84,-7299437.60,373736.45
6641.00,5667528.75,-5076168.43,-895065.45,2330985.62,-7297671.97,373983.78
6641.50,5669532.68,-5073019.40,-894510.19,2334319.88,-7295904.73,374231.03
6642.00,5671535.37,-5069869.24,-893954.74,2337653.63,-7294135.87,374478.20
6642.50,5673536.79,-5066717.96,-893399.08,2340986.86,-7292365.39,374725.28
6643.00,5675536.95,-5063565.56,-892843.23,2344319.57,-7290593.30,374972.28
6643.50,5677535.86,-5060412.03,-892287.17,2347651.76,-7288819.59,375219.20
6644.00,5679533.51,-5057257.38,-891730.92,2350983.43,-7287044.26,375466.04
6644.50,5681529.89,-5054101.61,-891174.48,2354314.58,-7285267.31,375712.79
6645.00,5683525.02,-5050944.72,-890617.83,2357645.21,-7283488.75,375959.46
6645.50,5685518.88,-5047786.70,-890060.99,2360975.31,-7281708.57,376206.04
6646.00,5687511.48,-5044627.57,-889503.95,2364304.89,-7279926.77,376452.54
6646.50,5689502.82,-5041467.31,-888946.71,2367633.94,-7278143.35,376698.96
6647.00,5691492.89,-5038305.93,-888389.27,2370962.47,-7276358.32,376945.30
6647.50,5693481.69,-5035143.43,-887831.64,2374290.46,-7274571.67,377191.55
6648.00,5695469.24,-5031979.82,-887273.81,2377617.94,-7272783.40,377437.71
6648.50,5697455.51,-5028815.08,-886715.78,2380944.88,-7270993.52,377683.79
6649.00,5699440.52,-5025649.23,-886157.55,2384271.29,-7269202.02,377929.79
