time,eciPosX,eciPosY,eciPosZ,periPosP,periPosQ,periPosW
874.00,3859239.48,5444871.83,3143598.22,3859239.48,6287196.44,0.00
874.50,3856258.49,5447061.08,3144862.18,3856258.49,6289724.36,0.00
875.00,3853276.53,5449248.98,3146125.37,3853276.53,6292250.73,0.00
875.50,3850293.63,5451435.53,3147387.77,3850293.63,6294775.54,0.00
876.00,3847309.76,5453620.72,3148649.39,3847309.76,6297298.78,0.00
876.50,3844324.95,5455804.57,3149910.23,3844324.95,6299820.47,0.00
877.00,3841339.18,5457987.06,3151170.30,3841339.18,6302340.59,0.00
877.50,3838352.45,5460168.19,3152429.58,3838352.45,6304859.15,0.00
878.00,3835364.78,5462347.98,3153688.08,3835364.78,6307376.15,0.00
878.50,3832376.16,5464526.41,3154945.80,3832376.16,6309891.59,0.00
879.00,3829386.59,5466703.49,3156202.73,3829386.59,6312405.47,0.00
879.50,3826396.07,5468879.22,3157458.89,3826396.07,6314917.78,0.00
880.00,3823404.60,5471053.59,3158714.26,3823404.60,6317428.53,0.00
880.50,3820412.19,5473226.61,3159968.86,3820412.19,6319937.72,0.00
881.00,3817418.83,5475398.28,3161222.67,3817418.83,6322445.34,0.00
881.50,3814424.53,5477568.59,3162475.70,3814424.53,6324951.40,0.00
882.00,3811429.29,5479737.55,3163727.95,3811429.29,6327455.90,0.00
882.50,3808433.10,5481905.15,3164979.41,3808433.10,6329958.83,0.00
883.00,3805435.97,5484071.40,3166230.10,3805435.97,6332460.19,0.00
883.50,3802437.91,5486236.29,3167480.00,3802437.91,6334960.00,0.00
884.00,3799438.90,5488399.83,3168729.12,3799438.90,6337458.24,0.00
884.50,3796438.95,5490562.01,3169977.45,3796438.95,6339954.91,0.00
885.00,3793438.07,5492722.84,3171225.01,3793438.07,6342450.02,0.00
885.50,3790436.25,5494882.31,3172471.78,3790436.25,6344943.56,0.00
886.00,3787433.50,5497040.42,3173717.77,3787433.50,6347435.54,0.00
886.50,3784429.81,5499197.18,3174962.97,3784429.81,6349925.95,0.00
887.00,3781425.19,5501352.59,3176207.40,3781425.19,6352414.79,0.00
887.50,3778419.63,5503506.63,3177451.04,3778419.63,6354902.07,0.00
888.00,3775413.15,5505659.32,3178693.89,3775413.15,6357387.78,0.00
888.50,3772405.73,5507810.65,3179935.96,3772405.73,6359871.93,0.00
889.00,3769397.38,5509960.63,3181177.25,3769397.38,6362354.51,0.00
889.50,3766388.11,5512109.25,3182417.76,3766388.11,6364835.52,0.00
890.00,3763377.91,5514256.51,3183657.48,3763377.91,6367314.96,0.00
890.50,3760366.78,5516402.41,3184896.42,3760366.78,6369792.83,0.00
891.00,3757354.72,5518546.96,3186134.57,3757354.72,6372269.14,0.00
891.50,3754341.74,5520690.14,3187371.94,3754341.74,6374743.88,0.00
892.00,3751327.84,5522831.97,3188608.52,3751327.84,6377217.05,0.00
892.50,3748313.02,5524972.44,3189844.33,3748313.02,6379688.65,0.00
893.00,3745297.27,5527111.55,3191079.34,3745297.27,6382158.68,0.00
893.50,3742280.60,5529249.30,3192313.57,3742280.60,6384627.15,0.00
894.00,3739263.01,5531385.70,3193547.02,3739263.01,6387094.04,0.00
894.50,3736244.50,5533520.73,3194779.68,3736244.50,6389559.37,0.00
895.00,3733225.08,5535654.40,3196011.56,3733225.08,6392023.12,0.00
895.50,3730204.74,5537786.72,3197242.65,3730204.74,6394485.30,0.00
896.00,3727183.48,5539917.67,3198472.96,3727183.48,6396945.92,0.00
896.50,3724161.31,5542047.27,3199702.48,3724161.31,6399404.96,0.00
897.00,3721138.22,5544175.50,3200931.22,3721138.22,6401862.44,0.00
897.50,3718114.22,5546302.38,3202159.17,3718114.22,6404318.34,0.00
898.00,3715089.31,5548427.89,3203386.34,3715089.31,6406772.67,0.00
898.50,3712063.48,5550552.04,3204612.72,3712063.48,6409225.43,0.00
899.00,3709036.75,5552674.83,3205838.31,3709036.75,6411676.62,0.00
899.50,3706009.11,5554796.26,3207063.12,3706009.11,6414126.23,0.00
900.00,3702980.55,5556916.33,3208287.14,3702980.55,6416574.28,0.00
900.50,3699951.10,5559035.04,3209510.38,3699951.10,6419020.75,0.00
901.00,3696920.73,5561152.38,3210732.83,3696920.73,6421465.65,0.00
901.50,3693889.46,5563268.37,3211954.49,3693889.46,6423908.98,0.00
902.00,3690857.29,5565382.99,3213175.37,3690857.29,6426350.73,0.00
902.50,3687824.21,5567496.25,3214395.46,3687824.21,6428790.91,0.00
903.00,3684790.23,5569608.14,3215614.76,3684790.23,6431229.52,0.00
903.50,3681755.34,5571718.68,3216833.28,3681755.34,6433666.56,0.00
904.00,3678719.56,5573827.85,3218051.01,3678719.56,6436102.02,0.00
904.50,3675682.88,5575935.66,3219267.95,3675682.88,6438535.91,0.00
905.00,3672645.30,5578042.10,3220484.11,3672645.30,6440968.22,0.00
905.50,3669606.82,5580147.18,3221699.48,3669606.82,6443398.96,0.00
906.00,3666567.44,5582250.90,3222914.06,3666567.44,6445828.12,0.00
906.50,3663527.17,5584353.26,3224127.86,3663527.17,6448255.71,0.00
907.00,3660486.01,5586454.25,3225340.86,3660486.01,6450681.73,0.00
907.50,3657443.95,5588553.87,3226553.08,3657443.95,6453106.16,0.00
908.00,3654400.99,5590652.13,3227764.51,3654400.99,6455529.03,0.00
908.50,3651357.15,5592749.03,3228975.16,3651357.15,6457950.32,0.00
909.00,3648312.41,5594844.56,3230185.01,3648312.41,6460370.03,0.00
909.50,3645266.79,5596938.73,3231394.08,3645266.79,6462788.17,0.00
910.00,3642220.27,5599031.53,3232602.36,3642220.27,6465204.73,0.00
910.50,3639172.87,5601122.97,3233809.86,3639172.87,6467619.71,0.00
911.00,3636124.58,5603213.04,3235016.56,3636124.58,6470033.12,0.00
911.50,3633075.41,5605301.75,3236222.47,3633075.41,6472444.95,0.00
912.00,3630025.34,5607389.09,3237427.60,3630025.34,6474855.20,0.00
912.50,3626974.40,5609475.07,3238631.94,3626974.40,6477263.88,0.00
913.00,3623922.57,5611559.68,3239835.49,3623922.57,6479670.98,0.00
913.50,3620869.86,5613642.92,3241038.25,3620869.86,6482076.50,0.00
914.00,3617816.27,5615724.80,3242240.22,3617816.27,6484480.45,0.00
914.50,3614761.80,5617805.31,3243441.41,3614761.80,6486882.81,0.00
915.00,3611706.44,5619884.45,3244641.80,3611706.44,6489283.60,0.00
915.50,3608650.21,5621962.23,3245841.40,3608650.21,6491682.81,0.00
916.00,3605593.11,5624038.64,3247040.22,3605593.11,6494080.44,0.00
916.50,3602535.12,5626113.68,3248238.25,3602535.12,6496476.49,0.00
917.00,3599476.26,5628187.35,3249435.48,3599476.26,6498870.97,0.00
917.50,3596416.53,5630259.66,3250631.93,3596416.53,6501263.86,0.00
918.00,3593355.92,5632330.60,3251827.59,3593355.92,6503655.18,0.00
918.50,3590294.44,5634400.17,3253022.46,3590294.44,6506044.91,0.00
919.00,3587232.09,5636468.38,3254216.53,3587232.09,6508433.07,0.00
919.50,3584168.86,5638535.21,3255409.82,3584168.86,6510819.64,0.00
920.00,3581104.77,5640600.68,3256602.32,3581104.77,6513204.64,0.00
920.50,3578039.81,5642664.78,3257794.03,3578039.81,6515588.06,0.00
921.00,3574973.98,5644727.51,3258984.95,3574973.98,6517969.89,0.00
921.50,3571907.28,5646788.87,3260175.07,3571907.28,6520350.15,0.00
922.00,3568839.72,5648848.86,3261364.41,3568839.72,6522728.82,0.00
922.50,3565771.29,5650907.48,3262552.96,3565771.29,6525105.91,0.00
923.00,3562702.00,5652964.74,3263740.71,3562702.00,6527481.43,0.00
923.50,3559631.84,5655020.62,3264927.68,3559631.84,6529855.36,0.00
924.00,3556560.83,5657075.14,3266113.85,3556560.83,6532227.71,0.00
924.50,3553488.95,5659128.28,3267299.24,3553488.95,6534598.47,0.00
925.00,3550416.21,5661180.06,3268483.83,3550416.21,6536967.66,0.00
925.50,3547342.61,5663230.46,3269667.63,3547342.61,6539335.26,0.00
926.00,3544268.16,5665279.49,3270850.64,3544268.16,6541701.28,0.00
926.50,3541192.84,5667327.16,3272032.86,3541192.84,6544065.72,0.00
927.00,3538116.67,5669373.45,3273214.29,3538116.67,6546428.58,0.00
927.50,3535039.65,5671418.37,3274394.93,3535039.65,6548789.85,0.00
928.00,3531961.77,5673461.93,3275574.77,3531961.77,6551149.54,0.00
928.50,3528883.04,5675504.11,3276753.82,3528883.04,6553507.65,0.00
929.00,3525803.45,5677544.92,3277932.09,3525803.45,6555864.17,0.00
929.50,3522723.01,5679584.35,3279109.56,3522723.01,6558219.11,0.00
930.00,3519641.72,5681622.42,3280286.23,3519641.72,6560572.47,0.00
930.50,3516559.59,5683659.12,3281462.12,3516559.59,6562924.24,0.00
931.00,3513476.60,5685694.44,3282637.21,3513476.60,6565274.43,0.00
931.50,3510392.77,5687728.39,3283811.52,3510392.77,6567623.03,0.00
932.00,3507308.08,5689760.97,3284985.03,3507308.08,6569970.05,0.00
932.50,3504222.56,5691792.18,3286157.74,3504222.56,6572315.49,0.00
933.00,3501136.18,5693822.01,3287329.67,3501136.18,6574659.34,0.00
933.50,3498048.97,5695850.47,3288500.80,3498048.97,6577001.61,0.00
934.00,3494960.91,5697877.56,3289671.14,3494960.91,6579342.29,0.00
934.50,3491872.01,5699903.28,3290840.69,3491872.01,6581681.38,0.00
935.00,3488782.27,5701927.62,3292009.45,3488782.27,6584018.89,0.00
935.50,3485691.68,5703950.59,3293177.41,3485691.68,6586354.82,0.00
936.00,3482600.26,5705972.19,3294344.58,3482600.26,6588689.16,0.00
936.50,3479508.00,5707992.41,3295510.95,3479508.00,6591021.91,0.00
937.00,3476414.90,5710011.26,3296676.54,3476414.90,6593353.08,0.00
937.50,3473320.97,5712028.74,3297841.33,3473320.97,6595682.66,0.00
938.00,3470226.20,5714044.84,3299005.33,3470226.20,6598010.65,0.00
938.50,3467130.60,5716059.57,3300168.53,3467130.60,6600337.06,0.00
939.00,3464034.16,5718072.92,3301330.94,3464034.16,6602661.88,0.00
939.50,3460936.89,5720084.90,3302492.56,3460936.89,6604985.11,0.00
940.00,3457838.79,5722095.50,3303653.38,3457838.79,6607306.76,0.00
940.50,3454739.86,5724104.74,3304813.41,3454739.86,6609626.82,0.00
941.00,3451640.10,5726112.59,3305972.65,3451640.10,6611945.29,0.00
941.50,3448539.51,5728119.07,3307131.09,3448539.51,6614262.18,0.00
942.00,3445438.09,5730124.18,3308288.74,3445438.09,6616577.47,0.00
942.50,3442335.84,5732127.91,3309445.59,3442335.84,6618891.18,0.00
943.00,3439232.77,5734130.26,3310601.65,3439232.77,6621203.30,0.00
943.50,3436128.88,5736131.24,3311756.92,3436128.88,6623513.84,0.00
944.00,3433024.16,5738130.85,3312911.39,3433024.16,6625822.78,0.00
944.50,3429918.61,5740129.08,3314065.07,3429918.61,6628130.14,0.00
945.00,3426812.25,5742125.93,3315217.95,3426812.25,6630435.90,0.00
945.50,3423705.06,5744121.41,3316370.04,3423705.06,6632740.08,0.00
946.00,3420597.06,5746115.51,3317521.34,3420597.06,6635042.67,0.00
946.50,3417488.23,5748108.23,3318671.84,3417488.23,6637343.67,0.00
947.00,3414378.59,5750099.58,3319821.54,3414378.59,6639643.08,0.00
947.50,3411268.12,5752089.56,3320970.45,3411268.12,6641940.91,0.00
948.00,3408156.85,5754078.15,3322118.57,3408156.85,6644237.14,0.00
948.50,3405044.75,5756065.37,3323265.89,3405044.75,6646531.78,0.00
949.00,3401931.85,5758051.21,3324412.42,3401931.85,6648824.83,0.00
949.50,3398818.13,5760035.68,3325558.15,3398818.13,6651116.30,0.00
950.00,3395703.59,5762018.76,3326703.08,3395703.59,6653406.17,0.00
950.50,3392588.25,5764000.47,3327847.23,3392588.25,6655694.45,0.00
951.00,3389472.09,5765980.81,3328990.57,3389472.09,6657981.14,0.00
951.50,3386355.12,5767959.76,3330133.12,3386355.12,6660266.24,0.00
952.00,3383237.35,5769937.34,3331274.88,3383237.35,6662549.75,0.00
952.50,3380118.77,5771913.54,3332415.84,3380118.77,6664831.67,0.00
953.00,3376999.38,5773888.36,3333556.00,3376999.38,6667112.00,0.00
953.50,3373879.18,5775861.81,3334695.37,3373879.18,6669390.74,0.00
954.00,3370758.18,5777833.87,3335833.94,3370758.18,6671667.88,0.00
954.50,3367636.38,5779804.56,3336971.72,3367636.38,6673943.44,0.00
955.00,3364513.77,5781773.87,3338108.70,3364513.77,6676217.40,0.00
955.50,3361390.36,5783741.80,3339244.88,3361390.36,6678489.77,0.00
956.00,3358266.15,5785708.35,3340380.27,3358266.15,6680760.55,0.00
956.50,3355141.14,5787673.52,3341514.87,3355141.14,6683029.73,0.00
957.00,3352015.32,5789637.32,3342648.66,3352015.32,6685297.33,0.00
957.50,3348888.72,5791599.73,3343781.67,3348888.72,6687563.33,0.00
958.00,3345761.31,5793560.77,3344913.87,3345761.31,6689827.74,0.00
958.50,3342633.11,5795520.43,3346045.28,3342633.11,6692090.56,0.00
959.00,3339504.11,5797478.70,3347175.89,3339504.11,6694351.78,0.00
959.50,3336374.31,5799435.60,3348305.71,3336374.31,6696611.41,0.00
960.00,3333243.73,5801391.12,3349434.72,3333243.73,6698869.45,0.00
960.50,3330112.35,5803345.26,3350562.95,3330112.35,6701125.89,0.00
961.00,3326980.17,5805298.02,3351690.37,3326980.17,6703380.75,0.00
961.50,3323847.21,5807249.40,3352817.00,3323847.21,6705634.00,0.00
962.00,3320713.46,5809199.39,3353942.83,3320713.46,6707885.67,-0.00
962.50,3317578.92,5811148.01,3355067.87,3317578.92,6710135.74,0.00
963.00,3314443.59,5813095.25,3356192.11,3314443.59,6712384.22,0.00
963.50,3311307.47,5815041.11,3357315.55,3311307.47,6714631.10,-0.00
964.00,3308170.57,5816985.59,3358438.19,3308170.57,6716876.39,-0.00
964.50,3305032.88,5818928.68,3359560.04,3305032.88,6719120.08,0.00
965.00,3301894.41,5820870.40,3360681.09,3301894.41,6721362.18,-0.00
965.50,3298755.15,5822810.73,3361801.34,3298755.15,6723602.69,-0.00
966.00,3295615.11,5824749.68,3362920.80,3295615.11,6725841.60,-0.00
966.50,3292474.29,5826687.26,3364039.46,3292474.29,6728078.91,0.00
967.00,3289332.69,5828623.45,3365157.32,3289332.69,6730314.63,0.00
967.50,3286190.32,5830558.26,3366274.38,3286190.32,6732548.76,0.00
968.00,3283047.16,5832491.69,3367390.65,3283047.16,6734781.29,0.00
968.50,3279903.22,5834423.73,3368506.11,3279903.22,6737012.23,0.00
969.00,3276758.51,5836354.40,3369620.78,3276758.51,6739241.57,0.00
969.50,3273613.02,5838283.68,3370734.66,3273613.02,6741469.31,0.00
970.00,3270466.76,5840211.58,3371847.73,3270466.76,6743695.46,0.00
970.50,3267319.72,5842138.10,3372960.01,3267319.72,6745920.01,0.00
971.00,3264171.91,5844063.24,3374071.48,3264171.91,6748142.97,0.00
971.50,3261023.33,5845986.99,3375182.16,3261023.33,6750364.33,0.00
972.00,3257873.97,5847909.37,3376292.05,3257873.97,6752584.09,0.00
972.50,3254723.85,5849830.36,3377401.13,3254723.85,6754802.26,0.00
973.00,3251572.96,5851749.96,3378509.42,3251572.96,6757018.83,0.00
973.50,3248421.30,5853668.19,3379616.90,3248421.30,6759233.81,0.00
974.00,3245268.87,5855585.03,3380723.59,3245268.87,6761447.19,0.00
974.50,3242115.67,5857500.49,3381829.49,3242115.67,6763658.97,0.00
975.00,3238961.71,5859414.57,3382934.58,3238961.71,6765869.16,0.00
975.50,3235806.99,5861327.26,3384038.87,3235806.99,6768077.74,0.00
976.00,3232651.50,5863238.57,3385142.37,3232651.50,6770284.73,0.00
976.50,3229495.25,5865148.50,3386245.06,3229495.25,6772490.13,0.00
977.00,3226338.24,5867057.04,3387346.96,3226338.24,6774693.92,0.00
977.50,3223180.47,5868964.20,3388448.06,3223180.47,6776896.12,0.00
978.00,3220021.93,5870869.98,3389548.36,3220021.93,6779096.72,0.00
978.50,3216862.64,5872774.37,3390647.86,3216862.64,6781295.73,0.00
979.00,3213702.59,5874677.38,3391746.57,3213702.59,6783493.13,0.00
979.50,3210541.78,5876579.00,3392844.47,3210541.78,6785688.94,0.00
980.00,3207380.22,5878479.25,3393941.57,3207380.22,6787883.15,0.00
980.50,3204217.90,5880378.10,3395037.88,3204217.90,6790075.76,0.00
981.00,3201054.83,5882275.58,3396133.39,3201054.83,6792266.77,0.00
981.50,3197891.00,5884171.66,3397228.09,3197891.00,6794456.19,0.00
982.00,3194726.42,5886066.37,3398322.00,3194726.42,6796644.00,0.00
982.50,3191561.09,5887959.69,3399415.11,3191561.09,6798830.22,0.00
983.00,3188395.01,5889851.62,3400507.42,3188395.01,6801014.84,0.00
983.50,3185228.18,5891742.17,3401598.93,3185228.18,6803197.86,0.00
984.00,3182060.61,5893631.34,3402689.64,3182060.61,6805379.28,0.00
984.50,3178892.28,5895519.12,3403779.55,3178892.28,6807559.10,0.00
985.00,3175723.21,5897405.52,3404868.66,3175723.21,6809737.32,0.00
985.50,3172553.39,5899290.53,3405956.97,3172553.39,6811913.95,0.00
986.00,3169382.82,5901174.15,3407044.49,3169382.82,6814088.97,0.00
986.50,3166211.52,5903056.39,3408131.20,3166211.52,6816262.40,0.00
987.00,3163039.47,5904937.25,3409217.11,3163039.47,6818434.22,0.00
987.50,3159866.67,5906816.72,3410302.22,3159866.67,6820604.45,0.00
988.00,3156693.14,5908694.80,3411386.54,3156693.14,6822773.07,0.00
988.50,3153518.86,5910571.50,3412470.05,3153518.86,6824940.10,0.00
989.00,3150343.85,5912446.82,3413552.76,3150343.85,6827105.52,0.00
989.50,3147168.10,5914320.74,3414634.67,3147168.10,6829269.35,0.00
990.00,3143991.61,5916193.29,3415715.79,3143991.61,6831431.57,0.00
990.50,3140814.38,5918064.44,3416796.10,3140814.38,6833592.20,0.00
991.00,3137636.42,5919934.21,3417875.61,3137636.42,6835751.22,0.00
991.50,3134457.73,5921802.59,3418954.32,3134457.73,6837908.64,0.00
992.00,3131278.30,5923669.59,3420032.23,3131278.30,6840064.47,0.00
992.50,3128098.13,5925535.20,3421109.34,3128098.13,6842218.69,0.00
993.00,3124917.24,5927399.43,3422185.66,3124917.24,6844371.31,0.00
993.50,3121735.62,5929262.27,3423261.17,3121735.62,6846522.33,0.00
994.00,3118553.26,5931123.72,3424335.88,3118553.26,6848671.75,0.00
994.50,3115370.18,5932983.78,3425409.78,3115370.18,6850819.57,0.00
995.00,3112186.36,5934842.46,3426482.89,3112186.36,6852965.79,0.00
995.50,3109001.82,5936699.75,3427555.20,3109001.82,6855110.40,0.00
996.00,3105816.56,5938555.66,3428626.71,3105816.56,6857253.42,0.00
996.50,3102630.57,5940410.18,3429697.42,3102630.57,6859394.83,0.00
997.00,3099443.85,5942263.31,3430767.32,3099443.85,6861534.64,0.00
997.50,3096256.41,5944115.05,3431836.43,3096256.41,6863672.85,0.00
998.00,3093068.25,5945965.41,3432904.73,3093068.25,6865809.46,0.00
998.50,3089879.37,5947814.38,3433972.23,3089879.37,6867944.47,0.00
999.00,3086689.76,5949661.96,3435038.94,3086689.76,6870077.87,0.00
999.50,3083499.44,5951508.16,3436104.84,3083499.44,6872209.67,0.00
1000.00,3080308.40,5953352.96,3437169.94,3080308.40,6874339.87,0.00
1000.50,3077116.63,5955196.38,3438234.24,3077116.63,6876468.47,0.00
1001.00,3073924.16,5957038.42,3439297.73,3073924.16,6878595.47,0.00
1001.50,3070730.96,5958879.06,3440360.43,3070730.96,6880720.86,0.00
1002.00,3067537.05,5960718.32,3441422.33,3067537.05,6882844.65,0.00
1002.50,3064342.43,5962556.19,3442483.42,3064342.43,6884966.84,0.00
1003.00,3061147.09,5964392.67,3443543.71,3061147.09,6887087.42,0.00
1003.50,3057951.05,5966227.76,3444603.20,3057951.05,6889206.41,0.00
1004.00,3054754.28,5968061.46,3445661.89,3054754.28,6891323.79,0.00
1004.50,3051556.81,5969893.78,3446719.78,3051556.81,6893439.56,0.00
1005.00,3048358.63,5971724.71,3447776.87,3048358.63,6895553.74,0.00
1005.50,3045159.74,5973554.25,3448833.15,3045159.74,6897666.31,0.00
1006.00,3041960.15,5975382.40,3449888.64,3041960.15,6899777.28,0.00
1006.50,3038759.84,5977209.16,3450943.32,3038759.84,6901886.64,0.00
1007.00,3035558.83,5979034.54,3451997.20,3035558.83,6903994.40,0.00
1007.50,3032357.12,5980858.53,3453050.28,3032357.12,6906100.56,0.00
1008.00,3029154.70,5982681.12,3454102.56,3029154.70,6908205.11,0.00
1008.50,3025951.58,5984502.33,3455154.03,3025951.58,6910308.06,0.00
1009.00,3022747.75,5986322.15,3456204.71,3022747.75,6912409.41,0.00
1009.50,3019543.23,5988140.58,3457254.58,3019543.23,6914509.15,0.00
1010.00,3016338.00,5989957.62,3458303.65,3016338.00,6916607.29,0.00
1010.50,3013132.08,5991773.28,3459351.91,3013132.08,6918703.83,0.00
1011.00,3009925.45,5993587.54,3460399.38,3009925.45,6920798.76,-0.00
1011.50,3006718.13,5995400.42,3461446.04,3006718.13,6922892.09,-0.00
1012.00,3003510.11,5997211.90,3462491.91,3003510.11,6924983.81,-0.00
1012.50,3000301.40,5999022.00,3463536.97,3000301.40,6927073.93,-0.00
1013.00,2997091.99,6000830.71,3464581.22,2997091.99,6929162.45,-0.00
1013.50,2993881.89,6002638.02,3465624.68,2993881.89,6931249.36,-0.00
1014.00,2990671.09,6004443.95,3466667.33,2990671.09,6933334.66,-0.00
1014.50,2987459.61,6006248.49,3467709.18,2987459.61,6935418.37,-0.00
1015.00,2984247.43,6008051.64,3468750.23,2984247.43,6937500.46,-0.00
1015.50,2981034.56,6009853.40,3469790.48,2981034.56,6939580.95,-0.00
1016.00,2977821.00,6011653.77,3470829.92,2977821.00,6941659.84,-0.00
1016.50,2974606.75,6013452.75,3471868.56,2974606.75,6943737.13,-0.00
1017.00,2971391.82,6015250.34,3472906.40,2971391.82,6945812.80,-0.00
1017.50,2968176.20,6017046.54,3473943.44,2968176.20,6947886.88,-0.00
1018.00,2964959.89,6018841.35,3474979.67,2964959.89,6949959.35,-0.00
1018.50,2961742.90,6020634.77,3476015.10,2961742.90,6952030.21,-0.00
1019.00,2958525.22,6022426.80,3477049.73,2958525.22,6954099.47,-0.00
1019.50,2955306.87,6024217.44,3478083.56,2955306.87,6956167.12,-0.00
1020.00,2952087.83,6026006.69,3479116.58,2952087.83,6958233.17,-0.00
1020.50,2948868.10,6027794.55,3480148.81,2948868.10,6960297.61,-0.00
1021.00,2945647.70,6029581.02,3481180.22,2945647.70,6962360.45,-0.00
1021.50,2942426.62,6031366.10,3482210.84,2942426.62,6964421.68,-0.00
1022.00,2939204.86,6033149.78,3483240.65,2939204.86,6966481.30,-0.00
1022.50,2935982.43,6034932.08,3484269.66,2935982.43,6968539.33,-0.00
1023.00,2932759.31,6036712.99,3485297.87,2932759.31,6970595.74,-0.00
1023.50,2929535.53,6038492.51,3486325.27,2929535.53,6972650.55,-0.00
1024.00,2926311.06,6040270.63,3487351.88,2926311.06,6974703.75,-0.00
1024.50,2923085.93,6042047.37,3488377.67,2923085.93,6976755.35,-0.00
1025.00,2919860.12,6043822.71,3489402.67,2919860.12,6978805.34,-0.00
1025.50,2916633.63,6045596.67,3490426.86,2916633.63,6980853.73,-0.00
1026.00,2913406.48,6047369.23,3491450.25,2913406.48,6982900.51,-0.00
1026.50,2910178.66,6049140.40,3492472.84,2910178.66,6984945.68,-0.00
1027.00,2906950.17,6050910.18,3493494.62,2906950.17,6986989.25,-0.00
1027.50,2903721.01,6052678.57,3494515.60,2903721.01,6989031.21,-0.00
1028.00,2900491.18,6054445.57,3495535.78,2900491.18,6991071.56,-0.00
1028.50,2897260.69,6056211.18,3496555.16,2897260.69,6993110.31,-0.00
1029.00,2894029.53,6057975.40,3497573.73,2894029.53,6995147.45,-0.00
1029.50,2890797.70,6059738.22,3498591.50,2890797.70,6997182.99,-0.00
1030.00,2887565.22,6061499.66,3499608.46,2887565.22,6999216.92,-0.00
1030.50,2884332.06,6063259.70,3500624.62,2884332.06,7001249.24,-0.00
1031.00,2881098.25,6065018.35,3501639.98,2881098.25,7003279.96,-0.00
1031.50,2877863.78,6066775.61,3502654.53,2877863.78,7005309.07,-0.00
1032.00,2874628.65,6068531.48,3503668.29,2874628.65,7007336.57,-0.00
1032.50,2871392.85,6070285.96,3504681.23,2871392.85,7009362.47,-0.00
1033.00,2868156.40,6072039.05,3505693.38,2868156.40,7011386.76,-0.00
1033.50,2864919.29,6073790.74,3506704.72,2864919.29,7013409.44,-0.00
1034.00,2861681.53,6075541.04,3507715.26,2861681.53,7015430.51,-0.00
1034.50,2858443.11,6077289.96,3508724.99,2858443.11,7017449.98,-0.00
1035.00,2855204.04,6079037.47,3509733.92,2855204.04,7019467.84,-0.00
1035.50,2851964.31,6080783.60,3510742.05,2851964.31,7021484.10,-0.00
1036.00,2848723.93,6082528.34,3511749.37,2848723.93,7023498.75,-0.00
1036.50,2845482.89,6084271.68,3512755.89,2845482.89,7025511.79,-0.00
1037.00,2842241.21,6086013.63,3513761.61,2842241.21,7027523.22,-0.00
1037.50,2838998.88,6087754.19,3514766.52,2838998.88,7029533.05,-0.00
1038.00,2835755.89,6089493.36,3515770.63,2835755.89,7031541.26,-0.00
1038.50,2832512.26,6091231.14,3516773.94,2832512.26,7033547.88,-0.00
1039.00,2829267.98,6092967.52,3517776.44,2829267.98,7035552.88,-0.00
1039.50,2826023.06,6094702.51,3518778.14,2826023.06,7037556.28,-0.00
1040.00,2822777.49,6096436.11,3519779.03,2822777.49,7039558.06,-0.00
1040.50,2819531.27,6098168.32,3520779.12,2819531.27,7041558.25,-0.00
1041.00,2816284.41,6099899.14,3521778.41,2816284.41,7043556.82,-0.00
1041.50,2813036.91,6101628.56,3522776.89,2813036.91,7045553.79,-0.00
1042.00,2809788.77,6103356.59,3523774.57,2809788.77,7047549.14,-0.00
1042.50,2806539.98,6105083.23,3524771.45,2806539.98,7049542.89,-0.00
1043.00,2803290.56,6106808.48,3525767.52,2803290.56,7051535.04,-0.00
1043.50,2800040.50,6108532.33,3526762.79,2800040.50,7053525.57,-0.00
1044.00,2796789.79,6110254.79,3527757.25,2796789.79,7055514.50,-0.00
1044.50,2793538.46,6111975.86,3528750.91,2793538.46,7057501.82,-0.00
1045.00,2790286.48,6113695.54,3529743.77,2790286.48,7059487.53,-0.00
1045.50,2787033.87,6115413.82,3530735.82,2787033.87,7061471.63,-0.00
1046.00,2783780.62,6117130.72,3531727.07,2783780.62,7063454.13,-0.00
1046.50,2780526.74,6118846.21,3532717.51,2780526.74,7065435.02,-0.00
1047.00,2777272.23,6120560.32,3533707.15,2777272.23,7067414.30,-0.00
1047.50,2774017.09,6122273.03,3534695.98,2774017.09,7069391.97,-0.00
1048.00,2770761.31,6123984.36,3535684.02,2770761.31,7071368.03,-0.00
1048.50,2767504.91,6125694.28,3536671.24,2767504.91,7073342.49,-0.00
1049.00,2764247.87,6127402.82,3537657.67,2764247.87,7075315.33,-0.00
1049.50,2760990.21,6129109.96,3538643.29,2760990.21,7077286.57,-0.00
1050.00,2757731.92,6130815.71,3539628.10,2757731.92,7079256.20,-0.00
1050.50,2754473.00,6132520.07,3540612.11,2754473.00,7081224.23,-0.00
1051.00,2751213.46,6134223.03,3541595.32,2751213.46,7083190.64,-0.00
1051.50,2747953.29,6135924.61,3542577.72,2747953.29,7085155.45,-0.00
1052.00,2744692.50,6137624.78,3543559.32,2744692.50,7087118.64,-0.00
1052.50,2741431.08,6139323.57,3544540.12,2741431.08,7089080.23,-0.00
1053.00,2738169.05,6141020.96,3545520.11,2738169.05,7091040.21,-0.00
1053.50,2734906.39,6142716.96,3546499.29,2734906.39,7092998.58,-0.00
1054.00,2731643.11,6144411.57,3547477.67,2731643.11,7094955.35,-0.00
1054.50,2728379.22,6146104.78,3548455.25,2728379.22,7096910.50,-0.00
