time,eciPosX,eciPosY,eciPosZ,periPosP,periPosQ,periPosW
8273.00,3296176.59,6060471.94,1068624.72,5931554.91,3681401.28,427181.04
8273.50,3292747.29,6062690.52,1069015.91,5929711.45,3685066.92,426934.91
8274.00,3289317.02,6064907.32,1069406.80,5927866.25,3688731.48,426688.65
8274.50,3285885.80,6067122.35,1069797.37,5926019.32,3692394.95,426442.27
8275.00,3282453.61,6069335.60,1070187.62,5924170.65,3696057.35,426195.76
8275.50,3279020.46,6071547.08,1070577.56,5922320.25,3699718.66,425949.13
8276.00,3275586.35,6073756.78,1070967.19,5920468.12,3703378.90,425702.38
8276.50,3272151.28,6075964.70,1071356.51,5918614.26,3707038.05,425455.50
8277.00,3268715.25,6078170.85,1071745.51,5916758.66,3710696.11,425208.49
8277.50,3265278.27,6080375.21,1072134.20,5914901.34,3714353.09,424961.36
8278.00,3261840.34,6082577.81,1072522.58,5913042.28,3718008.98,424714.11
8278.50,3258401.45,6084778.62,1072910.64,5911181.50,3721663.79,424466.73
8279.00,3254961.60,6086977.65,1073298.39,5909318.98,3725317.51,424219.23
8279.50,3251520.81,6089174.91,1073685.83,5907454.75,3728970.14,423971.60
8280.00,3248079.07,6091370.38,1074072.95,5905588.78,3732621.68,423723.85
8280.50,3244636.38,6093564.08,1074459.76,5903721.09,3736272.13,423475.98
8281.00,3241192.74,6095755.99,1074846.25,5901851.67,3739921.49,423227.98
8281.50,3237748.15,6097946.13,1075232.43,5899980.53,3743569.75,422979.86
8282.00,3234302.62,6100134.48,1075618.29,5898107.67,3747216.93,422731.62
8282.50,3230856.14,6102321.05,1076003.85,5896233.09,3750863.00,422483.25
8283.00,3227408.72,6104505.85,1076389.08,5894356.78,3754507.99,422234.76
8283.50,3223960.36,6106688.85,1076774.01,5892478.76,3758151.88,421986.14
8284.00,3220511.05,6108870.08,1077158.62,5890599.01,3761794.67,421737.41
8284.50,3217060.81,6111049.53,1077542.91,5888717.55,3765436.36,421488.55
8285.00,3213609.63,6113227.19,1077926.89,5886834.36,3769076.95,421239.56
8285.50,3210157.51,6115403.07,1078310.56,5884949.46,3772716.45,420990.46
8286.00,3206704.46,6117577.16,1078693.91,5883062.85,3776354.84,420741.23
8286.50,3203250.47,6119749.47,1079076.95,5881174.52,3779992.14,420491.87
8287.00,3199795.54,6121920.00,1079459.67,5879284.47,3783628.33,420242.40
8287.50,3196339.69,6124088.74,1079842.08,5877392.71,3787263.42,419992.80
8288.00,3192882.90,6126255.70,1080224.17,5875499.23,3790897.40,419743.08
8288.50,3189425.18,6128420.87,1080605.95,5873604.05,3794530.28,419493.24
8289.00,3185966.53,6130584.26,1080987.41,5871707.15,3798162.05,419243.28
8289.50,3182506.95,6132745.86,1081368.56,5869808.54,3801792.72,418993.19
8290.00,3179046.45,6134905.67,1081749.39,5867908.23,3805422.28,418742.98
8290.50,3175585.02,6137063.70,1082129.91,5866006.20,3809050.73,418492.65
8291.00,3172122.67,6139219.94,1082510.12,5864102.47,3812678.08,418242.20
8291.50,3168659.39,6141374.39,1082890.00,5862197.02,3816304.31,417991.63
8292.00,3165195.19,6143527.06,1083269.58,5860289.88,3819929.43,417740.93
8292.50,3161730.07,6145677.94,1083648.84,5858381.02,3823553.44,417490.12
8293.00,3158264.03,6147827.03,1084027.78,5856470.46,3827176.34,417239.18
8293.50,3154797.07,6149974.33,1084406.40,5854558.20,3830798.12,416988.12
8294.00,3151329.19,6152119.84,1084784.72,5852644.24,3834418.79,416736.94
8294.50,3147860.40,6154263.56,1085162.71,5850728.57,3838038.35,416485.63
8295.00,3144390.69,6156405.49,1085540.39,5848811.20,3841656.79,416234.21
8295.50,3140920.06,6158545.63,1085917.76,5846892.13,3845274.11,415982.67
8296.00,3137448.53,6160683.99,1086294.81,5844971.36,3848890.31,415731.00
8296.50,3133976.08,6162820.55,1086671.54,5843048.89,3852505.40,415479.21
8297.00,3130502.72,6164955.32,1087047.96,5841124.72,3856119.36,415227.31
8297.50,3127028.45,6167088.30,1087424.06,5839198.86,3859732.21,414975.28
8298.00,3123553.27,6169219.48,1087799.84,5837271.30,3863343.93,414723.13
8298.50,3120077.18,6171348.88,1088175.31,5835342.05,3866954.53,414470.86
8299.00,3116600.19,6173476.48,1088550.47,5833411.10,3870564.01,414218.47
8299.50,3113122.30,6175602.29,1088925.31,5831478.45,3874172.37,413965.96
8300.00,3109643.50,6177726.31,1089299.83,5829544.11,3877779.59,413713.33
8300.50,3106163.80,6179848.53,1089674.03,5827608.08,3881385.70,413460.58
8301.00,3102683.19,6181968.97,1090047.92,5825670.36,3884990.68,413207.71
8301.50,3099201.69,6184087.60,1090421.50,5823730.95,3888594.53,412954.73
8302.00,3095719.28,6186204.44,1090794.75,5821789.85,3892197.25,412701.62
8302.50,3092235.98,6188319.49,1091167.69,5819847.06,3895798.84,412448.39
8303.00,3088751.78,6190432.75,1091540.32,5817902.59,3899399.30,412195.04
8303.50,3085266.69,6192544.20,1091912.62,5815956.42,3902998.64,411941.57
8304.00,3081780.70,6194653.87,1092284.61,5814008.57,3906596.84,411687.98
8304.50,3078293.82,6196761.73,1092656.29,5812059.03,3910193.91,411434.28
8305.00,3074806.04,6198867.81,1093027.64,5810107.81,3913789.84,411180.45
8305.50,3071317.38,6200972.08,1093398.68,5808154.91,3917384.64,410926.50
8306.00,3067827.82,6203074.56,1093769.41,5806200.32,3920978.31,410672.44
8306.50,3064337.38,6205175.24,1094139.81,5804244.05,3924570.84,410418.26
8307.00,3060846.05,6207274.12,1094509.90,5802286.10,3928162.23,410163.95
8307.50,3057353.83,6209371.21,1094879.68,5800326.47,3931752.48,409909.53
8308.00,3053860.73,6211466.50,1095249.13,5798365.16,3935341.60,409654.99
8308.50,3050366.74,6213559.98,1095618.27,5796402.17,3938929.58,409400.33
8309.00,3046871.87,6215651.68,1095987.09,5794437.50,3942516.42,409145.56
8309.50,3043376.12,6217741.57,1096355.60,5792471.16,3946102.11,408890.66
8310.00,3039879.48,6219829.66,1096723.78,5790503.14,3949686.67,408635.65
8310.50,3036381.97,6221915.95,1097091.65,5788533.44,3953270.08,408380.52
8311.00,3032883.58,6224000.45,1097459.21,5786562.07,3956852.35,408125.27
8311.50,3029384.31,6226083.14,1097826.44,5784589.03,3960433.47,407869.90
8312.00,3025884.17,6228164.04,1098193.36,5782614.31,3964013.45,407614.41
8312.50,3022383.15,6230243.13,1098559.96,5780637.93,3967592.28,407358.81
8313.00,3018881.26,6232320.42,1098926.24,5778659.87,3971169.97,407103.09
8313.50,3015378.50,6234395.91,1099292.21,5776680.14,3974746.51,406847.25
8314.00,3011874.86,6236469.60,1099657.85,5774698.74,3978321.90,406591.29
8314.50,3008370.35,6238541.49,1100023.18,5772715.67,3981896.14,406335.22
8315.00,3004864.98,6240611.57,1100388.20,5770730.94,3985469.23,406079.03
8315.50,3001358.74,6242679.86,1100752.89,5768744.54,3989041.17,405822.72
8316.00,2997851.63,6244746.34,1101117.27,5766756.47,3992611.95,405566.29
8316.50,2994343.65,6246811.01,1101481.32,5764766.74,3996181.59,405309.75
8317.00,2990834.81,6248873.89,1101845.07,5762775.34,3999750.07,405053.09
8317.50,2987325.11,6250934.96,1102208.49,5760782.29,4003317.39,404796.31
8318.00,2983814.54,6252994.22,1102571.59,5758787.56,4006883.56,404539.42
8318.50,2980303.12,6255051.69,1102934.38,5756791.18,4010448.58,404282.41
8319.00,2976790.83,6257107.34,1103296.85,5754793.14,4014012.44,404025.28
8319.50,2973277.69,6259161.20,1103659.00,5752793.43,4017575.14,403768.03
8320.00,2969763.69,6261213.24,1104020.83,5750792.07,4021136.68,403510.67
8320.50,2966248.83,6263263.49,1104382.34,5748789.05,4024697.06,403253.20
8321.00,2962733.12,6265311.92,1104743.53,5746784.37,4028256.28,402995.60
8321.50,2959216.55,6267358.56,1105104.41,5744778.04,4031814.34,402737.90
8322.00,2955699.13,6269403.38,1105464.97,5742770.05,4035371.24,402480.07
8322.50,2952180.86,6271446.40,1105825.21,5740760.40,4038926.98,402222.13
8323.00,2948661.74,6273487.61,1106185.13,5738749.10,4042481.55,401964.07
8323.50,2945141.76,6275527.02,1106544.73,5736736.15,4046034.96,401705.90
8324.00,2941620.94,6277564.61,1106904.01,5734721.55,4049587.20,401447.61
8324.50,2938099.28,6279600.40,1107262.98,5732705.30,4053138.28,401189.21
8325.00,2934576.77,6281634.39,1107621.63,5730687.39,4056688.19,400930.69
8325.50,2931053.41,6283666.56,1107979.95,5728667.84,4060236.93,400672.05
8326.00,2927529.21,6285696.93,1108337.96,5726646.63,4063784.51,400413.30
8326.50,2924004.17,6287725.48,1108695.65,5724623.78,4067330.91,400154.44
8327.00,2920478.28,6289752.23,1109053.02,5722599.28,4070876.15,399895.46
8327.50,2916951.56,6291777.17,1109410.07,5720573.14,4074420.21,399636.36
8328.00,2913424.00,6293800.30,1109766.80,5718545.35,4077963.10,399377.15
8328.50,2909895.60,6295821.62,1110123.22,5716515.92,4081504.82,399117.83
8329.00,2906366.36,6297841.13,1110479.31,5714484.84,4085045.37,398858.39
8329.50,2902836.29,6299858.83,1110835.09,5712452.12,4088584.74,398598.83
8330.00,2899305.38,6301874.72,1111190.54,5710417.76,4092122.94,398339.16
8330.50,2895773.64,6303888.80,1111545.68,5708381.76,4095659.96,398079.38
8331.00,2892241.07,6305901.07,1111900.50,5706344.12,4099195.80,397819.48
8331.50,2888707.67,6307911.53,1112254.99,5704304.84,4102730.47,397559.47
8332.00,2885173.43,6309920.17,1112609.17,5702263.92,4106263.96,397299.34
8332.50,2881638.37,6311927.00,1112963.03,5700221.36,4109796.27,397039.10
8333.00,2878102.49,6313932.03,1113316.57,5698177.17,4113327.40,396778.75
8333.50,2874565.77,6315935.23,1113669.79,5696131.34,4116857.35,396518.28
8334.00,2871028.23,6317936.63,1114022.69,5694083.88,4120386.11,396257.70
8334.50,2867489.87,6319936.21,1114375.27,5692034.78,4123913.70,395997.00
8335.00,2863950.68,6321933.98,1114727.53,5689984.05,4127440.10,395736.19
8335.50,2860410.68,6323929.94,1115079.47,5687931.69,4130965.32,395475.27
8336.00,2856869.85,6325924.08,1115431.09,5685877.70,4134489.35,395214.23
8336.50,2853328.20,6327916.41,1115782.40,5683822.07,4138012.20,394953.08
8337.00,2849785.74,6329906.93,1116133.38,5681764.82,4141533.86,394691.82
8337.50,2846242.46,6331895.63,1116484.04,5679705.94,4145054.34,394430.44
8338.00,2842698.36,6333882.51,1116834.38,5677645.43,4148573.62,394168.95
8338.50,2839153.45,6335867.59,1117184.40,5675583.29,4152091.72,393907.35
8339.00,2835607.73,6337850.84,1117534.10,5673519.53,4155608.63,393645.64
8339.50,2832061.19,6339832.28,1117883.48,5671454.14,4159124.35,393383.81
8340.00,2828513.84,6341811.91,1118232.55,5669387.13,4162638.88,393121.87
8340.50,2824965.68,6343789.72,1118581.29,5667318.49,4166152.21,392859.82
8341.00,2821416.72,6345765.71,1118929.71,5665248.24,4169664.35,392597.65
8341.50,2817866.94,6347739.89,1119277.81,5663176.36,4173175.30,392335.37
8342.00,2814316.36,6349712.25,1119625.59,5661102.86,4176685.06,392072.98
8342.50,2810764.97,6351682.79,1119973.05,5659027.74,4180193.62,391810.48
8343.00,2807212.78,6353651.51,1120320.19,5656951.00,4183700.98,391547.87
8343.50,2803659.79,6355618.42,1120667.01,5654872.64,4187207.15,391285.14
8344.00,2800106.00,6357583.51,1121013.51,5652792.67,4190712.12,391022.30
8344.50,2796551.40,6359546.79,1121359.68,5650711.08,4194215.89,390759.35
8345.00,2792996.01,6361508.24,1121705.54,5648627.87,4197718.46,390496.29
8345.50,2789439.81,6363467.88,1122051.08,5646543.05,4201219.83,390233.12
8346.00,2785882.82,6365425.70,1122396.29,5644456.62,4204720.00,389969.83
8346.50,2782325.04,6367381.70,1122741.19,5642368.57,4208218.97,389706.43
8347.00,2778766.45,6369335.88,1123085.76,5640278.92,4211716.74,389442.93
8347.50,2775207.08,6371288.24,1123430.02,5638187.65,4215213.31,389179.31
8348.00,2771646.91,6373238.78,1123773.95,5636094.77,4218708.67,388915.58
8348.50,2768085.95,6375187.50,1124117.56,5634000.28,4222202.83,388651.74
8349.00,2764524.20,6377134.41,1124460.86,5631904.18,4225695.78,388387.78
8349.50,2760961.67,6379079.49,1124803.83,5629806.48,4229187.52,388123.72
8350.00,2757398.34,6381022.75,1125146.48,5627707.17,4232678.06,387859.55
8350.50,2753834.23,6382964.19,1125488.80,5625606.25,4236167.39,387595.26
8351.00,2750269.33,6384903.81,1125830.81,5623503.73,4239655.52,387330.87
8351.50,2746703.65,6386841.61,1126172.50,5621399.60,4243142.43,387066.36
8352.00,2743137.18,6388777.59,1126513.86,5619293.87,4246628.13,386801.75
8352.50,2739569.93,6390711.74,1126854.91,5617186.54,4250112.62,386537.02
8353.00,2736001.90,6392644.08,1127195.63,5615077.61,4253595.91,386272.19
8353.50,2732433.09,6394574.59,1127536.03,5612967.08,4257077.97,386007.24
8354.00,2728863.51,6396503.28,1127876.11,5610854.95,4260558.83,385742.18
8354.50,2725293.14,6398430.15,1128215.87,5608741.22,4264038.47,385477.02
8355.00,2721722.00,6400355.19,1128555.31,5606625.89,4267516.90,385211.74
8355.50,2718150.08,6402278.41,1128894.42,5604508.96,4270994.11,384946.35
8356.00,2714577.39,6404199.81,1129233.22,5602390.44,4274470.10,384680.86
8356.50,2711003.93,6406119.39,1129571.69,5600270.32,4277944.88,384415.25
8357.00,2707429.69,6408037.14,1129909.84,5598148.61,4281418.44,384149.54
8357.50,2703854.69,6409953.07,1130247.67,5596025.31,4284890.79,383883.72
8358.00,2700278.91,6411867.17,1130585.18,5593900.42,4288361.91,383617.78
8358.50,2696702.37,6413779.45,1130922.37,5591773.93,4291831.81,383351.74
8359.00,2693125.06,6415689.91,1131259.23,5589645.85,4295300.49,383085.59
8359.50,2689546.98,6417598.54,1131595.77,5587516.18,4298767.95,382819.33
8360.00,2685968.14,6419505.35,1131932.00,5585384.93,4302234.19,382552.96
8360.50,2682388.54,6421410.33,1132267.90,5583252.08,4305699.21,382286.48
8361.00,2678808.17,6423313.49,1132603.47,5581117.65,4309163.00,382019.90
8361.50,2675227.04,6425214.82,1132938.73,5578981.63,4312625.56,381753.20
8362.00,2671645.15,6427114.32,1133273.66,5576844.03,4316086.90,381486.40
8362.50,2668062.50,6429012.00,1133608.27,5574704.84,4319547.02,381219.49
8363.00,2664479.10,6430907.85,1133942.56,5572564.07,4323005.91,380952.47
8363.50,2660894.94,6432801.88,1134276.53,5570421.72,4326463.57,380685.34
8364.00,2657310.02,6434694.08,1134610.18,5568277.79,4329920.00,380418.10
8364.50,2653724.35,6436584.45,1134943.50,5566132.27,4333375.20,380150.76
8365.00,2650137.92,6438473.00,1135276.50,5563985.18,4336829.17,379883.31
8365.50,2646550.74,6440359.72,1135609.18,5561836.50,4340281.92,379615.75
8366.00,2642962.82,6442244.61,1135941.54,5559686.25,4343733.43,379348.08
8366.50,2639374.14,6444127.68,1136273.58,5557534.42,4347183.70,379080.31
8367.00,2635784.71,6446008.91,1136605.29,5555381.01,4350632.75,378812.42
8367.50,2632194.54,6447888.32,1136936.68,5553226.03,4354080.56,378544.43
8368.00,2628603.62,6449765.90,1137267.75,5551069.48,4357527.14,378276.33
8368.50,2625011.95,6451641.66,1137598.49,5548911.35,4360972.48,378008.13
8369.00,2621419.54,6453515.58,1137928.92,5546751.65,4364416.59,377739.82
8369.50,2617826.39,6455387.68,1138259.02,5544590.37,4367859.46,377471.40
8370.00,2614232.50,6457257.94,1138588.80,5542427.53,4371301.09,377202.87
8370.50,2610637.86,6459126.38,1138918.25,5540263.12,4374741.48,376934.24
8371.00,2607042.49,6460992.99,1139247.39,5538097.13,4378180.63,376665.50
8371.50,2603446.38,6462857.77,1139576.20,5535929.58,4381618.55,376396.66
8372.00,2599849.53,6464720.71,1139904.68,5533760.46,4385055.22,376127.70
8372.50,2596251.94,6466581.83,1140232.85,5531589.78,4388490.66,375858.64
8373.00,2592653.62,6468441.12,1140560.69,5529417.53,4391924.85,375589.48
8373.50,2589054.57,6470298.58,1140888.21,5527243.71,4395357.80,375320.21
8374.00,2585454.78,6472154.21,1141215.41,5525068.33,4398789.50,375050.83
8374.50,2581854.27,6474008.01,1141542.29,5522891.39,4402219.96,374781.34
8375.00,2578253.02,6475859.98,1141868.84,5520712.89,4405649.18,374511.75
8375.50,2574651.04,6477710.11,1142195.07,5518532.83,4409077.15,374242.06
8376.00,2571048.34,6479558.42,1142520.97,5516351.20,4412503.87,373972.26
8376.50,2567444.91,6481404.89,1142846.55,5514168.02,4415929.35,373702.35
8377.00,2563840.75,6483249.53,1143171.82,5511983.28,4419353.58,373432.34
8377.50,2560235.87,6485092.34,1143496.75,5509796.98,4422776.56,373162.22
8378.00,2556630.27,6486933.32,1143821.37,5507609.12,4426198.29,372891.99
8378.50,2553023.94,6488772.47,1144145.66,5505419.71,4429618.77,372621.66
8379.00,2549416.90,6490609.78,1144469.63,5503228.75,4433038.00,372351.23
8379.50,2545809.13,6492445.26,1144793.27,5501036.23,4436455.98,372080.69
8380.00,2542200.65,6494278.91,1145116.59,5498842.16,4439872.71,371810.05
8380.50,2538591.44,6496110.73,1145439.59,5496646.53,4443288.18,371539.30
8381.00,2534981.53,6497940.71,1145762.27,5494449.36,4446702.40,371268.44
8381.50,2531370.89,6499768.86,1146084.62,5492250.64,4450115.36,370997.48
8382.00,2527759.54,6501595.18,1146406.65,5490050.36,4453527.07,370726.42
8382.50,2524147.48,6503419.66,1146728.35,5487848.54,4456937.53,370455.25
8383.00,2520534.71,6505242.31,1147049.74,5485645.17,4460346.73,370183.98
8383.50,2516921.23,6507063.13,1147370.79,5483440.26,4463754.67,369912.60
8384.00,2513307.04,6508882.11,1147691.53,5481233.79,4467161.35,369641.12
8384.50,2509692.14,6510699.26,1148011.94,5479025.79,4470566.77,369369.53
8385.00,2506076.53,6512514.57,1148332.03,5476816.24,4473970.93,369097.84
8385.50,2502460.21,6514328.05,1148651.80,5474605.15,4477373.84,368826.05
8386.00,2498843.20,6516139.69,1148971.24,5472392.51,4480775.48,368554.15
8386.50,2495225.47,6517949.50,1149290.36,5470178.34,4484175.86,368282.15
8387.00,2491607.05,6519757.48,1149609.15,5467962.62,4487574.98,368010.05
8387.50,2487987.92,6521563.62,1149927.62,5465745.37,4490972.83,367737.84
8388.00,2484368.10,6523367.92,1150245.77,5463526.58,4494369.42,367465.53
8388.50,2480747.57,6525170.39,1150563.59,5461306.25,4497764.75,367193.11
8389.00,2477126.35,6526971.02,1150881.09,5459084.38,4501158.81,366920.59
8389.50,2473504.43,6528769.82,1151198.27,5456860.98,4504551.61,366647.97
8390.00,2469881.82,6530566.78,1151515.12,5454636.05,4507943.14,366375.25
8390.50,2466258.51,6532361.90,1151831.65,5452409.58,4511333.40,366102.42
8391.00,2462634.50,6534155.19,1152147.86,5450181.57,4514722.39,365829.49
8391.50,2459009.81,6535946.64,1152463.74,5447952.04,4518110.11,365556.45
8392.00,2455384.42,6537736.26,1152779.30,5445720.97,4521496.57,365283.32
8392.50,2451758.35,6539524.04,1153094.53,5443488.38,4524881.75,365010.08
8393.00,2448131.58,6541309.98,1153409.44,5441254.26,4528265.66,364736.74
8393.50,2444504.13,6543094.08,1153724.02,5439018.60,4531648.31,364463.29
8394.00,2440875.99,6544876.35,1154038.29,5436781.43,4535029.67,364189.75
8394.50,2437247.17,6546656.78,1154352.22,5434542.72,4538409.77,363916.10
8395.00,2433617.66,6548435.37,1154665.84,5432302.49,4541788.59,363642.35
8395.50,2429987.47,6550212.13,1154979.13,5430060.73,4545166.14,363368.49
8396.00,2426356.60,6551987.04,1155292.09,5427817.45,4548542.41,363094.54
8396.50,2422725.04,6553760.12,1155604.73,5425572.65,4551917.41,362820.48
8397.00,2419092.81,6555531.36,1155917.05,5423326.33,4555291.13,362546.32
8397.50,2415459.90,6557300.77,1156229.05,5421078.49,4558663.57,362272.06
8398.00,2411826.31,6559068.33,1156540.72,5418829.12,4562034.73,361997.70
8398.50,2408192.05,6560834.06,1156852.06,5416578.24,4565404.62,361723.24
8399.00,2404557.11,6562597.94,1157163.08,5414325.84,4568773.22,361448.68
8399.50,2400921.50,6564359.99,1157473.78,5412071.92,4572140.55,361174.01
8400.00,2397285.21,6566120.20,1157784.15,5409816.49,4575506.59,360899.24
8400.50,2393648.25,6567878.57,1158094.20,5407559.54,4578871.36,360624.37
8401.00,2390010.63,6569635.10,1158403.92,5405301.07,4582234.84,360349.41
8401.50,2386372.33,6571389.79,1158713.32,5403041.10,4585597.03,360074.34
8402.00,2382733.36,6573142.64,1159022.40,5400779.61,4588957.95,359799.17
8402.50,2379093.73,6574893.65,1159331.15,5398516.60,4592317.58,359523.89
8403.00,2375453.44,6576642.83,1159639.57,5396252.09,4595675.92,359248.52
8403.50,2371812.47,6578390.16,1159947.67,5393986.07,4599032.98,358973.05
8404.00,2368170.85,6580135.65,1160255.45,5391718.54,4602388.75,358697.48
8404.50,2364528.56,6581879.30,1160562.90,5389449.50,4605743.24,358421.80
8405.00,2360885.61,6583621.11,1160870.03,5387178.96,4609096.44,358146.03
8405.50,2357242.00,6585361.08,1161176.84,5384906.90,4612448.35,357870.16
8406.00,2353597.74,6587099.21,1161483.32,5382633.35,4615798.97,357594.18
8406.50,2349952.81,6588835.50,1161789.47,5380358.29,4619148.30,357318.11
8407.00,2346307.23,6590569.95,1162095.30,5378081.72,4622496.33,357041.94
8407.50,2342660.99,6592302.56,1162400.81,5375803.66,4625843.08,356765.66
8408.00,2339014.10,6594033.32,1162705.99,5373524.09,4629188.54,356489.29
8408.50,2335366.56,6595762.25,1163010.84,5371243.02,4632532.70,356212.82
8409.00,2331718.36,6597489.33,1163315.37,5368960.45,4635875.57,355936.25
8409.50,2328069.51,6599214.57,1163619.58,5366676.39,4639217.15,355659.58
8410.00,2324420.01,6600937.97,1163923.46,5364390.82,4642557.43,355382.80
8410.50,2320769.87,6602659.53,1164227.02,5362103.76,4645896.41,355105.94
8411.00,2317119.07,6604379.25,1164530.25,5359815.20,4649234.10,354828.97
8411.50,2313467.63,6606097.12,1164833.16,5357525.15,4652570.50,354551.90
8412.00,2309815.55,6607813.16,1165135.74,5355233.61,4655905.59,354274.73
8412.50,2306162.82,6609527.35,1165438.00,5352940.57,4659239.39,353997.47
8413.00,2302509.45,6611239.69,1165739.93,5350646.04,4662571.89,353720.10
8413.50,2298855.44,6612950.20,1166041.54,5348350.01,4665903.09,353442.64
8414.00,2295200.78,6614658.86,1166342.83,5346052.50,4669232.99,353165.08
8414.50,2291545.49,6616365.68,1166643.78,5343753.50,4672561.59,352887.42
8415.00,2287889.56,6618070.66,1166944.42,5341453.01,4675888.88,352609.66
8415.50,2284232.99,6619773.79,1167244.73,5339151.03,4679214.88,352331.81
8416.00,2280575.78,6621475.08,1167544.71,5336847.57,4682539.57,352053.85
8416.50,2276917.95,6623174.53,1167844.37,5334542.62,4685862.96,351775.80
8417.00,2273259.47,6624872.13,1168143.70,5332236.18,4689185.04,351497.65
8417.50,2269600.37,6626567.89,1168442.71,5329928.26,4692505.82,351219.40
8418.00,2265940.63,6628261.81,1168741.39,5327618.86,4695825.30,350941.06
8418.50,2262280.26,6629953.88,1169039.75,5325307.98,4699143.46,350662.62
8419.00,2258619.26,6631644.11,1169337.78,5322995.62,4702460.32,350384.08
8419.50,2254957.64,6633332.49,1169635.49,5320681.77,4705775.88,350105.44
8420.00,2251295.39,6635019.04,1169932.87,5318366.45,4709090.12,349826.70
8420.50,2247632.51,6636703.73,1170229.93,5316049.65,4712403.06,349547.87
8421.00,2243969.01,6638386.59,1170526.66,5313731.37,4715714.69,349268.94
8421.50,2240304.88,6640067.59,1170823.07,5311411.61,4719025.00,348989.91
8422.00,2236640.14,6641746.76,1171119.15,5309090.38,4722334.01,348710.79
8422.50,2232974.77,6643424.08,1171414.91,5306767.68,4725641.70,348431.57
8423.00,2229308.78,6645099.55,1171710.34,5304443.50,4728948.08,348152.25
8423.50,2225642.17,6646773.18,1172005.45,5302117.85,4732253.15,347872.84
8424.00,2221974.95,6648444.97,1172300.23,5299790.72,4735556.91,347593.33
8424.50,2218307.10,6650114.91,1172594.68,5297462.13,4738859.35,347313.72
8425.00,2214638.65,6651783.00,1172888.81,5295132.07,4742160.48,347034.02
8425.50,2210969.57,6653449.25,1173182.62,5292800.53,4745460.29,346754.22
8426.00,2207299.89,6655113.66,1173476.10,5290467.53,4748758.78,346474.32
8426.50,2203629.59,6656776.21,1173769.25,5288133.07,4752055.96,346194.33
8427.00,2199958.68,6658436.93,1174062.08,5285797.13,4755351.82,345914.24
8427.50,2196287.17,6660095.80,1174354.58,5283459.73,4758646.37,345634.06
8428.00,2192615.04,6661752.82,1174646.76,5281120.87,4761939.59,345353.78
8428.50,2188942.31,6663407.99,1174938.61,5278780.55,4765231.50,345073.41
8429.00,2185268.96,6665061.33,1175230.14,5276438.76,4768522.08,344792.94
8429.50,2181595.02,6666712.81,1175521.34,5274095.51,4771811.35,344512.37
8430.00,2177920.47,6668362.45,1175812.22,5271750.80,4775099.29,344231.71
8430.50,2174245.32,6670010.24,1176102.77,5269404.63,4778385.91,343950.95
8431.00,2170569.56,6671656.19,1176392.99,5267057.00,4781671.21,343670.10
8431.50,2166893.21,6673300.29,1176682.89,5264707.92,4784955.18,343389.15
8432.00,2163216.25,6674942.54,1176972.46,5262357.37,4788237.83,343108.11
8432.50,2159538.70,6676582.95,1177261.71,5260005.38,4791519.16,342826.97
8433.00,2155860.55,6678221.51,1177550.64,5257651.92,4794799.16,342545.74
8433.50,2152181.80,6679858.22,1177839.23,5255297.02,4798077.84,342264.41
8434.00,2148502.46,6681493.09,1178127.50,5252940.66,4801355.18,341982.99
8434.50,2144822.53,6683126.11,1178415.45,5250582.84,4804631.21,341701.48
8435.00,2141142.00,6684757.28,1178703.07,5248223.58,4807905.90,341419.87
8435.50,2137460.88,6686386.61,1178990.36,5245862.87,4811179.26,341138.16
8436.00,2133779.17,6688014.09,1179277.33,5243500.71,4814451.30,340856.36
8436.50,2130096.87,6689639.72,1179563.97,5241137.10,4817722.01,340574.47
8437.00,2126413.98,6691263.50,1179850.29,5238772.04,4820991.38,340292.48
8437.50,2122730.51,6692885.44,1180136.28,5236405.54,4824259.43,340010.40
8438.00,2119046.44,6694505.53,1180421.95,5234037.59,4827526.14,339728.23
8438.50,2115361.80,6696123.77,1180707.29,5231668.19,4830791.52,339445.96
8439.00,2111676.57,6697740.17,1180992.30,5229297.36,4834055.57,339163.60
8439.50,2107990.76,6699354.72,1181276.99,5226925.08,4837318.29,338881.14
8440.00,2104304.36,6700967.42,1181561.35,5224551.36,4840579.67,338598.59
8440.50,2100617.39,6702578.27,1181845.39,5222176.19,4843839.71,338315.95
8441.00,2096929.84,6704187.27,1182129.10,5219799.59,4847098.42,338033.22
8441.50,2093241.71,6705794.43,1182412.48,5217421.55,4850355.80,337750.39
8442.00,2089553.00,6707399.73,1182695.54,5215042.07,4853611.84,337467.46
8442.50,2085863.72,6709003.19,1182978.28,5212661.16,4856866.54,337184.45
8443.00,2082173.86,6710604.81,1183260.68,5210278.81,4860119.90,336901.34
8443.50,2078483.43,6712204.57,1183542.77,5207895.02,4863371.92,336618.14
8444.00,2074792.42,6713802.48,1183824.52,5205509.80,4866622.61,336334.85
8444.50,2071100.85,6715398.55,1184105.95,5203123.15,4869871.95,336051.46
8445.00,2067408.70,6716992.77,1184387.05,5200735.06,4873119.96,335767.98
8445.50,2063715.99,6718585.14,1184667.83,5198345.55,4876366.62,335484.41
8446.00,2060022.71,6720175.66,1184948.28,5195954.60,4879611.94,335200.75
8446.50,2056328.86,6721764.33,1185228.41,5193562.22,4882855.92,334916.99
8447.00,2052634.45,6723351.15,1185508.21,5191168.42,4886098.56,334633.15
