time,eciPosX,eciPosY,eciPosZ,periPosP,periPosQ,periPosW
2983.00,-8076248.19,-1486731.95,858365.09,-8076248.19,1716730.18,-0.00
2983.50,-8077009.00,-1483950.97,856759.49,-8077009.00,1713518.99,-0.00
2984.00,-8077768.38,-1481169.73,855153.74,-8077768.38,1710307.49,-0.00
2984.50,-8078526.32,-1478388.23,853547.84,-8078526.32,1707095.68,-0.00
2985.00,-8079282.84,-1475606.46,851941.79,-8079282.84,1703883.58,-0.00
2985.50,-8080037.93,-1472824.44,850335.59,-8080037.93,1700671.17,-0.00
2986.00,-8080791.58,-1470042.15,848729.23,-8080791.58,1697458.47,-0.00
2986.50,-8081543.81,-1467259.61,847122.73,-8081543.81,1694245.46,-0.00
2987.00,-8082294.61,-1464476.80,845516.08,-8082294.61,1691032.15,0.00
2987.50,-8083043.98,-1461693.74,843909.27,-8083043.98,1687818.54,0.00
2988.00,-8083791.91,-1458910.41,842302.32,-8083791.91,1684604.64,-0.00
2988.50,-8084538.42,-1456126.83,840695.22,-8084538.42,1681390.44,0.00
2989.00,-8085283.49,-1453342.99,839087.97,-8085283.49,1678175.93,0.00
2989.50,-8086027.14,-1450558.89,837480.57,-8086027.14,1674961.14,0.00
2990.00,-8086769.35,-1447774.54,835873.02,-8086769.35,1671746.04,0.00
2990.50,-8087510.14,-1444989.93,834265.33,-8087510.14,1668530.65,-0.00
2991.00,-8088249.49,-1442205.07,832657.48,-8088249.49,1665314.97,0.00
2991.50,-8088987.41,-1439419.95,831049.49,-8088987.41,1662098.99,0.00
2992.00,-8089723.90,-1436634.57,829441.36,-8089723.90,1658882.71,0.00
2992.50,-8090458.96,-1433848.94,827833.07,-8090458.96,1655666.15,0.00
2993.00,-8091192.59,-1431063.06,826224.64,-8091192.59,1652449.29,-0.00
2993.50,-8091924.79,-1428276.92,824616.07,-8091924.79,1649232.13,-0.00
2994.00,-8092655.56,-1425490.54,823007.34,-8092655.56,1646014.69,-0.00
2994.50,-8093384.89,-1422703.90,821398.48,-8093384.89,1642796.95,0.00
2995.00,-8094112.79,-1419917.00,819789.46,-8094112.79,1639578.93,0.00
2995.50,-8094839.26,-1417129.86,818180.31,-8094839.26,1636360.61,0.00
2996.00,-8095564.30,-1414342.47,816571.00,-8095564.30,1633142.01,0.00
2996.50,-8096287.91,-1411554.82,814961.56,-8096287.91,1629923.11,0.00
2997.00,-8097010.09,-1408766.93,813351.96,-8097010.09,1626703.93,0.00
2997.50,-8097730.83,-1405978.78,811742.23,-8097730.83,1623484.46,0.00
2998.00,-8098450.14,-1403190.39,810132.35,-8098450.14,1620264.70,0.00
2998.50,-8099168.02,-1400401.75,808522.33,-8099168.02,1617044.66,0.00
2999.00,-8099884.47,-1397612.87,806912.16,-8099884.47,1613824.33,0.00
2999.50,-8100599.48,-1394823.73,805301.86,-8100599.48,1610603.71,0.00
3000.00,-8101313.06,-1392034.35,803691.41,-8101313.06,1607382.81,0.00
3000.50,-8102025.21,-1389244.72,802080.81,-8102025.21,1604161.63,0.00
3001.00,-8102735.93,-1386454.85,800470.08,-8102735.93,1600940.16,0.00
3001.50,-8103445.21,-1383664.73,798859.20,-8103445.21,1597718.41,0.00
3002.00,-8104153.06,-1380874.37,797248.19,-8104153.06,1594496.38,0.00
3002.50,-8104859.48,-1378083.76,795637.03,-8104859.48,1591274.06,0.00
3003.00,-8105564.47,-1375292.91,794025.73,-8105564.47,1588051.46,0.00
3003.50,-8106268.02,-1372501.82,792414.29,-8106268.02,1584828.59,0.00
3004.00,-8106970.14,-1369710.48,790802.71,-8106970.14,1581605.43,0.00
3004.50,-8107670.82,-1366918.90,789191.00,-8107670.82,1578381.99,0.00
3005.00,-8108370.08,-1364127.08,787579.14,-8108370.08,1575158.27,0.00
3005.50,-8109067.89,-1361335.02,785967.14,-8109067.89,1571934.28,0.00
3006.00,-8109764.28,-1358542.72,784355.00,-8109764.28,1568710.01,0.00
3006.50,-8110459.23,-1355750.17,782742.73,-8110459.23,1565485.46,0.00
3007.00,-8111152.75,-1352957.39,781130.31,-8111152.75,1562260.63,0.00
3007.50,-8111844.83,-1350164.37,779517.76,-8111844.83,1559035.53,0.00
3008.00,-8112535.48,-1347371.11,777905.07,-8112535.48,1555810.15,0.00
3008.50,-8113224.70,-1344577.61,776292.25,-8113224.70,1552584.49,0.00
3009.00,-8113912.48,-1341783.88,774679.28,-8113912.48,1549358.57,0.00
3009.50,-8114598.83,-1338989.90,773066.18,-8114598.83,1546132.36,0.00
3010.00,-8115283.74,-1336195.69,771452.94,-8115283.74,1542905.89,0.00
3010.50,-8115967.22,-1333401.25,769839.57,-8115967.22,1539679.14,0.00
3011.00,-8116649.27,-1330606.57,768226.06,-8116649.27,1536452.12,0.00
3011.50,-8117329.88,-1327811.65,766612.41,-8117329.88,1533224.83,0.00
3012.00,-8118009.05,-1325016.50,764998.63,-8118009.05,1529997.27,0.00
3012.50,-8118686.80,-1322221.11,763384.72,-8118686.80,1526769.43,0.00
3013.00,-8119363.10,-1319425.50,761770.67,-8119363.10,1523541.33,0.00
3013.50,-8120037.97,-1316629.64,760156.48,-8120037.97,1520312.96,0.00
3014.00,-8120711.41,-1313833.56,758542.16,-8120711.41,1517084.32,0.00
3014.50,-8121383.41,-1311037.24,756927.70,-8121383.41,1513855.41,0.00
3015.00,-8122053.98,-1308240.69,755313.12,-8122053.98,1510626.23,0.00
3015.50,-8122723.11,-1305443.91,753698.40,-8122723.11,1507396.79,0.00
3016.00,-8123390.81,-1302646.90,752083.54,-8123390.81,1504167.08,0.00
3016.50,-8124057.07,-1299849.66,750468.55,-8124057.07,1500937.11,0.00
3017.00,-8124721.90,-1297052.19,748853.43,-8124721.90,1497706.86,0.00
3017.50,-8125385.29,-1294254.49,747238.18,-8125385.29,1494476.36,0.00
3018.00,-8126047.24,-1291456.56,745622.80,-8126047.24,1491245.59,0.00
3018.50,-8126707.76,-1288658.41,744007.28,-8126707.76,1488014.56,0.00
3019.00,-8127366.85,-1285860.02,742391.63,-8127366.85,1484783.26,0.00
3019.50,-8128024.49,-1283061.41,740775.85,-8128024.49,1481551.71,0.00
3020.00,-8128680.70,-1280262.58,739159.94,-8128680.70,1478319.89,0.00
3020.50,-8129335.48,-1277463.51,737543.90,-8129335.48,1475087.81,0.00
3021.00,-8129988.82,-1274664.22,735927.73,-8129988.82,1471855.46,0.00
3021.50,-8130640.72,-1271864.71,734311.43,-8130640.72,1468622.86,0.00
3022.00,-8131291.19,-1269064.97,732695.00,-8131291.19,1465390.00,0.00
3022.50,-8131940.22,-1266265.00,731078.44,-8131940.22,1462156.88,0.00
3023.00,-8132587.82,-1263464.82,729461.75,-8132587.82,1458923.51,0.00
3023.50,-8133233.98,-1260664.41,727844.93,-8133233.98,1455689.87,0.00
3024.00,-8133878.70,-1257863.77,726227.99,-8133878.70,1452455.98,0.00
3024.50,-8134521.98,-1255062.92,724610.91,-8134521.98,1449221.83,0.00
3025.00,-8135163.83,-1252261.84,722993.71,-8135163.83,1445987.42,0.00
3025.50,-8135804.24,-1249460.54,721376.38,-8135804.24,1442752.76,0.00
3026.00,-8136443.22,-1246659.03,719758.92,-8136443.22,1439517.85,0.00
3026.50,-8137080.76,-1243857.29,718141.34,-8137080.76,1436282.68,0.00
3027.00,-8137716.86,-1241055.33,716523.63,-8137716.86,1433047.26,0.00
3027.50,-8138351.52,-1238253.15,714905.79,-8138351.52,1429811.58,0.00
3028.00,-8138984.75,-1235450.75,713287.83,-8138984.75,1426575.65,0.00
3028.50,-8139616.54,-1232648.14,711669.74,-8139616.54,1423339.47,0.00
3029.00,-8140246.89,-1229845.31,710051.52,-8140246.89,1420103.04,0.00
3029.50,-8140875.81,-1227042.26,708433.18,-8140875.81,1416866.36,0.00
3030.00,-8141503.28,-1224238.99,706814.71,-8141503.28,1413629.42,0.00
3030.50,-8142129.32,-1221435.51,705196.12,-8142129.32,1410392.24,0.00
3031.00,-8142753.93,-1218631.81,703577.40,-8142753.93,1407154.81,0.00
3031.50,-8143377.09,-1215827.90,701958.56,-8143377.09,1403917.13,0.00
3032.00,-8143998.82,-1213023.77,700339.60,-8143998.82,1400679.20,0.00
3032.50,-8144619.11,-1210219.43,698720.51,-8144619.11,1397441.03,0.00
3033.00,-8145237.96,-1207414.87,697101.30,-8145237.96,1394202.60,0.00
3033.50,-8145855.37,-1204610.11,695481.97,-8145855.37,1390963.94,0.00
3034.00,-8146471.35,-1201805.12,693862.51,-8146471.35,1387725.02,0.00
3034.50,-8147085.88,-1198999.93,692242.93,-8147085.88,1384485.87,0.00
3035.00,-8147698.98,-1196194.53,690623.23,-8147698.98,1381246.46,0.00
3035.50,-8148310.64,-1193388.91,689003.41,-8148310.64,1378006.82,0.00
3036.00,-8148920.86,-1190583.08,687383.46,-8148920.86,1374766.93,0.00
3036.50,-8149529.65,-1187777.04,685763.40,-8149529.65,1371526.79,0.00
3037.00,-8150136.99,-1184970.80,684143.21,-8150136.99,1368286.42,0.00
3037.50,-8150742.90,-1182164.34,682522.90,-8150742.90,1365045.80,0.00
3038.00,-8151347.36,-1179357.68,680902.47,-8151347.36,1361804.94,0.00
3038.50,-8151950.39,-1176550.80,679281.92,-8151950.39,1358563.85,0.00
3039.00,-8152551.98,-1173743.72,677661.25,-8152551.98,1355322.51,0.00
3039.50,-8153152.13,-1170936.44,676040.47,-8153152.13,1352080.93,0.00
3040.00,-8153750.85,-1168128.94,674419.56,-8153750.85,1348839.12,0.00
3040.50,-8154348.12,-1165321.24,672798.53,-8154348.12,1345597.07,0.00
3041.00,-8154943.95,-1162513.34,671177.39,-8154943.95,1342354.77,0.00
3041.50,-8155538.35,-1159705.22,669556.12,-8155538.35,1339112.25,0.00
3042.00,-8156131.30,-1156896.91,667934.74,-8156131.30,1335869.48,0.00
3042.50,-8156722.82,-1154088.39,666313.24,-8156722.82,1332626.48,0.00
3043.00,-8157312.90,-1151279.66,664691.62,-8157312.90,1329383.25,0.00
3043.50,-8157901.53,-1148470.74,663069.89,-8157901.53,1326139.78,0.00
3044.00,-8158488.73,-1145661.61,661448.04,-8158488.73,1322896.08,0.00
3044.50,-8159074.49,-1142852.28,659826.07,-8159074.49,1319652.14,0.00
3045.00,-8159658.81,-1140042.74,658203.98,-8159658.81,1316407.97,0.00
3045.50,-8160241.68,-1137233.01,656581.78,-8160241.68,1313163.57,0.00
3046.00,-8160823.12,-1134423.07,654959.47,-8160823.12,1309918.93,0.00
3046.50,-8161403.12,-1131612.94,653337.03,-8161403.12,1306674.07,0.00
3047.00,-8161981.68,-1128802.60,651714.49,-8161981.68,1303428.97,0.00
3047.50,-8162558.80,-1125992.07,650091.82,-8162558.80,1300183.65,0.00
3048.00,-8163134.48,-1123181.34,648469.05,-8163134.48,1296938.09,0.00
3048.50,-8163708.72,-1120370.40,646846.15,-8163708.72,1293692.31,0.00
3049.00,-8164281.51,-1117559.28,645223.15,-8164281.51,1290446.30,0.00
3049.50,-8164852.87,-1114747.95,643600.03,-8164852.87,1287200.06,0.00
3050.00,-8165422.79,-1111936.43,641976.80,-8165422.79,1283953.59,0.00
3050.50,-8165991.26,-1109124.71,640353.45,-8165991.26,1280706.90,0.00
3051.00,-8166558.30,-1106312.79,638729.99,-8166558.30,1277459.98,0.00
3051.50,-8167123.90,-1103500.68,637106.42,-8167123.90,1274212.83,0.00
3052.00,-8167688.05,-1100688.38,635482.73,-8167688.05,1270965.47,0.00
3052.50,-8168250.76,-1097875.88,633858.94,-8168250.76,1267717.87,0.00
3053.00,-8168812.04,-1095063.19,632235.03,-8168812.04,1264470.05,0.00
3053.50,-8169371.87,-1092250.30,630611.01,-8169371.87,1261222.01,0.00
3054.00,-8169930.26,-1089437.23,628986.88,-8169930.26,1257973.75,0.00
3054.50,-8170487.21,-1086623.96,627362.63,-8170487.21,1254725.27,0.00
3055.00,-8171042.72,-1083810.50,625738.28,-8171042.72,1251476.56,0.00
3055.50,-8171596.79,-1080996.84,624113.82,-8171596.79,1248227.64,0.00
3056.00,-8172149.41,-1078183.00,622489.24,-8172149.41,1244978.49,0.00
3056.50,-8172700.60,-1075368.97,620864.56,-8172700.60,1241729.12,0.00
3057.00,-8173250.34,-1072554.74,619239.77,-8173250.34,1238479.54,0.00
3057.50,-8173798.64,-1069740.33,617614.87,-8173798.64,1235229.73,0.00
3058.00,-8174345.51,-1066925.73,615989.86,-8174345.51,1231979.71,0.00
3058.50,-8174890.92,-1064110.94,614364.74,-8174890.92,1228729.47,0.00
3059.00,-8175434.90,-1061295.96,612739.51,-8175434.90,1225479.02,0.00
3059.50,-8175977.44,-1058480.80,611114.17,-8175977.44,1222228.35,0.00
3060.00,-8176518.53,-1055665.45,609488.73,-8176518.53,1218977.46,0.00
3060.50,-8177058.18,-1052849.91,607863.18,-8177058.18,1215726.36,0.00
3061.00,-8177596.39,-1050034.19,606237.52,-8177596.39,1212475.04,0.00
3061.50,-8178133.16,-1047218.28,604611.76,-8178133.16,1209223.51,0.00
3062.00,-8178668.49,-1044402.19,602985.88,-8178668.49,1205971.77,0.00
3062.50,-8179202.37,-1041585.91,601359.91,-8179202.37,1202719.81,0.00
3063.00,-8179734.82,-1038769.45,599733.82,-8179734.82,1199467.64,0.00
3063.50,-8180265.81,-1035952.81,598107.63,-8180265.81,1196215.26,0.00
3064.00,-8180795.37,-1033135.98,596481.34,-8180795.37,1192962.67,0.00
3064.50,-8181323.49,-1030318.97,594854.94,-8181323.49,1189709.87,0.00
3065.00,-8181850.16,-1027501.78,593228.43,-8181850.16,1186456.86,0.00
3065.50,-8182375.39,-1024684.41,591601.82,-8182375.39,1183203.64,0.00
3066.00,-8182899.18,-1021866.86,589975.11,-8182899.18,1179950.21,0.00
3066.50,-8183421.52,-1019049.13,588348.29,-8183421.52,1176696.58,0.00
3067.00,-8183942.42,-1016231.22,586721.37,-8183942.42,1173442.73,0.00
3067.50,-8184461.88,-1013413.13,585094.34,-8184461.88,1170188.68,0.00
3068.00,-8184979.90,-1010594.86,583467.21,-8184979.90,1166934.43,0.00
3068.50,-8185496.47,-1007776.41,581839.98,-8185496.47,1163679.96,0.00
3069.00,-8186011.60,-1004957.79,580212.65,-8186011.60,1160425.30,0.00
3069.50,-8186525.29,-1002138.98,578585.21,-8186525.29,1157170.42,0.00
3070.00,-8187037.53,-999320.00,576957.67,-8187037.53,1153915.35,0.00
3070.50,-8187548.34,-996500.85,575330.03,-8187548.34,1150660.07,0.00
3071.00,-8188057.69,-993681.52,573702.29,-8188057.69,1147404.58,0.00
3071.50,-8188565.61,-990862.01,572074.45,-8188565.61,1144148.90,0.00
3072.00,-8189072.08,-988042.33,570446.51,-8189072.08,1140893.01,0.00
3072.50,-8189577.11,-985222.48,568818.46,-8189577.11,1137636.93,0.00
3073.00,-8190080.69,-982402.45,567190.32,-8190080.69,1134380.64,0.00
3073.50,-8190582.83,-979582.25,565562.07,-8190582.83,1131124.15,0.00
3074.00,-8191083.53,-976761.87,563933.73,-8191083.53,1127867.46,0.00
3074.50,-8191582.78,-973941.33,562305.29,-8191582.78,1124610.58,0.00
3075.00,-8192080.59,-971120.61,560676.75,-8192080.59,1121353.49,0.00
3075.50,-8192576.96,-968299.72,559048.10,-8192576.96,1118096.21,0.00
3076.00,-8193071.88,-965478.66,557419.36,-8193071.88,1114838.73,0.00
3076.50,-8193565.36,-962657.43,555790.53,-8193565.36,1111581.05,0.00
3077.00,-8194057.40,-959836.03,554161.59,-8194057.40,1108323.18,0.00
3077.50,-8194547.99,-957014.46,552532.56,-8194547.99,1105065.12,0.00
3078.00,-8195037.13,-954192.73,550903.43,-8195037.13,1101806.85,0.00
3078.50,-8195524.84,-951370.82,549274.20,-8195524.84,1098548.40,0.00
3079.00,-8196011.09,-948548.75,547644.87,-8196011.09,1095289.75,0.00
3079.50,-8196495.91,-945726.51,546015.45,-8196495.91,1092030.91,0.00
3080.00,-8196979.28,-942904.10,544385.94,-8196979.28,1088771.87,0.00
3080.50,-8197461.20,-940081.53,542756.32,-8197461.20,1085512.65,0.00
3081.00,-8197941.68,-937258.79,541126.61,-8197941.68,1082253.23,0.00
3081.50,-8198420.72,-934435.88,539496.81,-8198420.72,1078993.62,0.00
3082.00,-8198898.31,-931612.82,537866.91,-8198898.31,1075733.82,0.00
3082.50,-8199374.46,-928789.58,536236.92,-8199374.46,1072473.83,0.00
3083.00,-8199849.16,-925966.19,534606.83,-8199849.16,1069213.66,0.00
3083.50,-8200322.42,-923142.63,532976.64,-8200322.42,1065953.29,0.00
3084.00,-8200794.23,-920318.91,531346.37,-8200794.23,1062692.74,0.00
3084.50,-8201264.60,-917495.02,529716.00,-8201264.60,1059432.00,0.00
3085.00,-8201733.52,-914670.98,528085.53,-8201733.52,1056171.07,0.00
3085.50,-8202201.00,-911846.77,526454.98,-8202201.00,1052909.95,0.00
3086.00,-8202667.03,-909022.40,524824.33,-8202667.03,1049648.66,0.00
3086.50,-8203131.62,-906197.87,523193.59,-8203131.62,1046387.17,0.00
3087.00,-8203594.76,-903373.19,521562.75,-8203594.76,1043125.50,0.00
3087.50,-8204056.46,-900548.34,519931.83,-8204056.46,1039863.65,0.00
3088.00,-8204516.71,-897723.33,518300.81,-8204516.71,1036601.62,0.00
3088.50,-8204975.52,-894898.17,516669.70,-8204975.52,1033339.40,0.00
3089.00,-8205432.88,-892072.85,515038.50,-8205432.88,1030077.00,0.00
3089.50,-8205888.80,-889247.37,513407.21,-8205888.80,1026814.42,0.00
3090.00,-8206343.27,-886421.74,511775.83,-8206343.27,1023551.66,0.00
3090.50,-8206796.30,-883595.95,510144.36,-8206796.30,1020288.71,0.00
3091.00,-8207247.88,-880770.00,508512.80,-8207247.88,1017025.59,0.00
3091.50,-8207698.01,-877943.90,506881.15,-8207698.01,1013762.29,0.00
3092.00,-8208146.70,-875117.64,505249.41,-8208146.70,1010498.81,0.00
3092.50,-8208593.94,-872291.23,503617.58,-8208593.94,1007235.15,0.00
3093.00,-8209039.74,-869464.67,501985.66,-8209039.74,1003971.32,0.00
3093.50,-8209484.09,-866637.95,500353.65,-8209484.09,1000707.31,0.00
3094.00,-8209927.00,-863811.08,498721.56,-8209927.00,997443.12,0.00
3094.50,-8210368.46,-860984.06,497089.38,-8210368.46,994178.76,0.00
3095.00,-8210808.47,-858156.88,495457.11,-8210808.47,990914.22,0.00
3095.50,-8211247.04,-855329.56,493824.75,-8211247.04,987649.50,0.00
3096.00,-8211684.16,-852502.08,492192.31,-8211684.16,984384.62,0.00
3096.50,-8212119.83,-849674.46,490559.78,-8212119.83,981119.55,0.00
3097.00,-8212554.06,-846846.68,488927.16,-8212554.06,977854.32,0.00
3097.50,-8212986.84,-844018.76,487294.46,-8212986.84,974588.92,0.00
3098.00,-8213418.18,-841190.69,485661.67,-8213418.18,971323.34,0.00
3098.50,-8213848.07,-838362.46,484028.79,-8213848.07,968057.59,0.00
3099.00,-8214276.51,-835534.10,482395.84,-8214276.51,964791.67,0.00
3099.50,-8214703.51,-832705.58,480762.79,-8214703.51,961525.58,0.00
3100.00,-8215129.06,-829876.92,479129.66,-8215129.06,958259.32,0.00
3100.50,-8215553.16,-827048.11,477496.45,-8215553.16,954992.90,0.00
3101.00,-8215975.82,-824219.15,475863.15,-8215975.82,951726.30,0.00
3101.50,-8216397.03,-821390.06,474229.77,-8216397.03,948459.54,0.00
3102.00,-8216816.79,-818560.81,472596.30,-8216816.79,945192.61,0.00
3102.50,-8217235.11,-815731.42,470962.76,-8217235.11,941925.51,0.00
3103.00,-8217651.98,-812901.89,469329.13,-8217651.98,938658.25,0.00
3103.50,-8218067.40,-810072.22,467695.41,-8218067.40,935390.82,0.00
3104.00,-8218481.38,-807242.40,466061.62,-8218481.38,932123.23,0.00
3104.50,-8218893.91,-804412.44,464427.74,-8218893.91,928855.48,0.00
3105.00,-8219304.99,-801582.34,462793.78,-8219304.99,925587.56,0.00
3105.50,-8219714.62,-798752.10,461159.74,-8219714.62,922319.47,0.00
3106.00,-8220122.81,-795921.71,459525.61,-8220122.81,919051.23,0.00
3106.50,-8220529.55,-793091.19,457891.41,-8220529.55,915782.82,0.00
3107.00,-8220934.84,-790260.53,456257.13,-8220934.84,912514.26,0.00
3107.50,-8221338.69,-787429.72,454622.76,-8221338.69,909245.53,0.00
3108.00,-8221741.09,-784598.78,452988.32,-8221741.09,905976.64,0.00
3108.50,-8222142.04,-781767.71,451353.79,-8222142.04,902707.59,0.00
3109.00,-8222541.54,-778936.49,449719.19,-8222541.54,899438.38,0.00
3109.50,-8222939.60,-776105.14,448084.51,-8222939.60,896169.02,0.00
3110.00,-8223336.21,-773273.65,446449.75,-8223336.21,892899.49,0.00
3110.50,-8223731.37,-770442.02,444814.91,-8223731.37,889629.81,0.00
3111.00,-8224125.08,-767610.26,443179.99,-8224125.08,886359.98,0.00
3111.50,-8224517.35,-764778.36,441544.99,-8224517.35,883089.98,0.00
3112.00,-8224908.17,-761946.33,439909.92,-8224908.17,879819.84,0.00
3112.50,-8225297.54,-759114.16,438274.77,-8225297.54,876549.53,0.00
3113.00,-8225685.46,-756281.86,436639.54,-8225685.46,873279.08,0.00
3113.50,-8226071.93,-753449.43,435004.23,-8226071.93,870008.46,0.00
3114.00,-8226456.96,-750616.87,433368.85,-8226456.96,866737.70,0.00
3114.50,-8226840.54,-747784.17,431733.39,-8226840.54,863466.78,0.00
3115.00,-8227222.67,-744951.34,430097.86,-8227222.67,860195.71,0.00
3115.50,-8227603.35,-742118.38,428462.25,-8227603.35,856924.49,0.00
3116.00,-8227982.58,-739285.29,426826.56,-8227982.58,853653.12,0.00
3116.50,-8228360.37,-736452.07,425190.80,-8228360.37,850381.60,0.00
3117.00,-8228736.71,-733618.72,423554.96,-8228736.71,847109.93,0.00
3117.50,-8229111.60,-730785.24,421919.05,-8229111.60,843838.11,0.00
3118.00,-8229485.04,-727951.63,420283.07,-8229485.04,840566.14,0.00
3118.50,-8229857.03,-725117.90,418647.01,-8229857.03,837294.02,0.00
3119.00,-8230227.58,-722284.03,417010.88,-8230227.58,834021.76,0.00
3119.50,-8230596.67,-719450.04,415374.67,-8230596.67,830749.35,0.00
3120.00,-8230964.32,-716615.92,413738.40,-8230964.32,827476.79,0.00
3120.50,-8231330.52,-713781.68,412102.04,-8231330.52,824204.09,0.00
3121.00,-8231695.27,-710947.31,410465.62,-8231695.27,820931.24,0.00
3121.50,-8232058.57,-708112.82,408829.12,-8232058.57,817658.25,0.00
3122.00,-8232420.42,-705278.20,407192.56,-8232420.42,814385.11,0.00
3122.50,-8232780.83,-702443.45,405555.92,-8232780.83,811111.83,0.00
3123.00,-8233139.78,-699608.59,403919.21,-8233139.78,807838.41,0.00
3123.50,-8233497.29,-696773.60,402282.42,-8233497.29,804564.85,0.00
3124.00,-8233853.35,-693938.49,400645.57,-8233853.35,801291.14,0.00
3124.50,-8234207.96,-691103.25,399008.65,-8234207.96,798017.30,0.00
3125.00,-8234561.12,-688267.89,397371.65,-8234561.12,794743.31,0.00
3125.50,-8234912.83,-685432.42,395734.59,-8234912.83,791469.18,0.00
3126.00,-8235263.09,-682596.82,394097.46,-8235263.09,788194.92,0.00
3126.50,-8235611.91,-679761.10,392460.26,-8235611.91,784920.51,0.00
3127.00,-8235959.27,-676925.26,390822.98,-8235959.27,781645.97,0.00
3127.50,-8236305.18,-674089.31,389185.64,-8236305.18,778371.29,0.00
3128.00,-8236649.65,-671253.23,387548.23,-8236649.65,775096.47,0.00
3128.50,-8236992.67,-668417.04,385910.76,-8236992.67,771821.51,0.00
3129.00,-8237334.23,-665580.73,384273.21,-8237334.23,768546.43,0.00
3129.50,-8237674.35,-662744.30,382635.60,-8237674.35,765271.20,0.00
3130.00,-8238013.02,-659907.76,380997.92,-8238013.02,761995.84,0.00
3130.50,-8238350.24,-657071.09,379360.17,-8238350.24,758720.35,0.00
3131.00,-8238686.01,-654234.32,377722.36,-8238686.01,755444.72,0.00
3131.50,-8239020.33,-651397.43,376084.48,-8239020.33,752168.96,0.00
3132.00,-8239353.20,-648560.42,374446.53,-8239353.20,748893.07,0.00
3132.50,-8239684.62,-645723.30,372808.52,-8239684.62,745617.04,0.00
3133.00,-8240014.59,-642886.07,371170.44,-8240014.59,742340.89,0.00
3133.50,-8240343.11,-640048.72,369532.30,-8240343.11,739064.60,0.00
3134.00,-8240670.19,-637211.26,367894.09,-8240670.19,735788.19,0.00
3134.50,-8240995.81,-634373.69,366255.82,-8240995.81,732511.64,0.00
3135.00,-8241319.98,-631536.01,364617.48,-8241319.98,729234.97,0.00
3135.50,-8241642.71,-628698.21,362979.08,-8241642.71,725958.16,0.00
3136.00,-8241963.98,-625860.31,361340.62,-8241963.98,722681.23,0.00
3136.50,-8242283.80,-623022.29,359702.09,-8242283.80,719404.18,0.00
3137.00,-8242602.18,-620184.17,358063.50,-8242602.18,716126.99,0.00
3137.50,-8242919.10,-617345.93,356424.84,-8242919.10,712849.68,0.00
3138.00,-8243234.57,-614507.59,354786.12,-8243234.57,709572.25,0.00
3138.50,-8243548.60,-611669.14,353147.34,-8243548.60,706294.69,0.00
3139.00,-8243861.17,-608830.58,351508.50,-8243861.17,703017.00,0.00
3139.50,-8244172.29,-605991.92,349869.60,-8244172.29,699739.19,0.00
3140.00,-8244481.97,-603153.15,348230.63,-8244481.97,696461.26,0.00
3140.50,-8244790.19,-600314.27,346591.60,-8244790.19,693183.21,0.00
3141.00,-8245096.96,-597475.29,344952.52,-8245096.96,689905.03,0.00
3141.50,-8245402.28,-594636.20,343313.37,-8245402.28,686626.74,0.00
3142.00,-8245706.16,-591797.00,341674.16,-8245706.16,683348.32,0.00
3142.50,-8246008.58,-588957.71,340034.89,-8246008.58,680069.78,0.00
3143.00,-8246309.55,-586118.31,338395.56,-8246309.55,676791.12,0.00
3143.50,-8246609.07,-583278.80,336756.17,-8246609.07,673512.35,0.00
3144.00,-8246907.14,-580439.20,335116.73,-8246907.14,670233.45,0.00
3144.50,-8247203.76,-577599.49,333477.22,-8247203.76,666954.44,0.00
3145.00,-8247498.93,-574759.68,331837.65,-8247498.93,663675.31,0.00
3145.50,-8247792.65,-571919.77,330198.03,-8247792.65,660396.06,0.00
3146.00,-8248084.92,-569079.75,328558.35,-8248084.92,657116.70,0.00
3146.50,-8248375.74,-566239.64,326918.61,-8248375.74,653837.22,0.00
3147.00,-8248665.10,-563399.43,325278.81,-8248665.10,650557.63,0.00
3147.50,-8248953.02,-560559.12,323638.96,-8248953.02,647277.92,0.00
3148.00,-8249239.49,-557718.71,321999.05,-8249239.49,643998.10,0.00
3148.50,-8249524.50,-554878.20,320359.08,-8249524.50,640718.16,0.00
3149.00,-8249808.07,-552037.60,318719.06,-8249808.07,637438.11,0.00
3149.50,-8250090.18,-549196.90,317078.98,-8250090.18,634157.95,0.00
3150.00,-8250370.84,-546356.10,315438.84,-8250370.84,630877.68,0.00
3150.50,-8250650.05,-543515.21,313798.65,-8250650.05,627597.30,0.00
3151.00,-8250927.81,-540674.22,312158.40,-8250927.81,624316.81,0.00
3151.50,-8251204.12,-537833.13,310518.10,-8251204.12,621036.21,0.00
3152.00,-8251478.98,-534991.95,308877.75,-8251478.98,617755.49,0.00
3152.50,-8251752.39,-532150.68,307237.34,-8251752.39,614474.67,0.00
3153.00,-8252024.35,-529309.31,305596.87,-8252024.35,611193.74,0.00
3153.50,-8252294.85,-526467.85,303956.35,-8252294.85,607912.71,0.00
3154.00,-8252563.91,-523626.30,302315.78,-8252563.91,604631.57,0.00
3154.50,-8252831.51,-520784.65,300675.16,-8252831.51,601350.32,0.00
3155.00,-8253097.66,-517942.91,299034.48,-8253097.66,598068.96,0.00
3155.50,-8253362.36,-515101.09,297393.75,-8253362.36,594787.50,0.00
3156.00,-8253625.61,-512259.17,295752.97,-8253625.61,591505.94,0.00
