time,eciPosX,eciPosY,eciPosZ,periPosP,periPosQ,periPosW
3621.50,-3868994.18,-5559483.05,0.00,-3868994.18,-5559483.05,0.00
3622.00,-3865846.18,-5561672.66,0.00,-3865846.18,-5561672.66,0.00
3622.50,-3862696.94,-5563860.48,0.00,-3862696.94,-5563860.48,0.00
3623.00,-3859546.47,-5566046.52,0.00,-3859546.47,-5566046.52,0.00
3623.50,-3856394.75,-5568230.77,0.00,-3856394.75,-5568230.77,0.00
3624.00,-3853241.80,-5570413.24,0.00,-3853241.80,-5570413.24,0.00
3624.50,-3850087.62,-5572593.92,0.00,-3850087.62,-5572593.92,0.00
3625.00,-3846932.20,-5574772.82,0.00,-3846932.20,-5574772.82,0.00
3625.50,-3843775.54,-5576949.93,0.00,-3843775.54,-5576949.93,0.00
3626.00,-3840617.66,-5579125.25,0.00,-3840617.66,-5579125.25,0.00
3626.50,-3837458.54,-5581298.78,0.00,-3837458.54,-5581298.78,0.00
3627.00,-3834298.19,-5583470.52,0.00,-3834298.19,-5583470.52,0.00
3627.50,-3831136.62,-5585640.48,0.00,-3831136.62,-5585640.48,0.00
3628.00,-3827973.81,-5587808.64,0.00,-3827973.81,-5587808.64,0.00
3628.50,-3824809.78,-5589975.01,0.00,-3824809.78,-5589975.01,0.00
3629.00,-3821644.52,-5592139.58,0.00,-3821644.52,-5592139.58,0.00
3629.50,-3818478.03,-5594302.37,0.00,-3818478.03,-5594302.37,0.00
3630.00,-3815310.32,-5596463.36,0.00,-3815310.32,-5596463.36,0.00
3630.50,-3812141.39,-5598622.56,0.00,-3812141.39,-5598622.56,0.00
3631.00,-3808971.24,-5600779.96,0.00,-3808971.24,-5600779.96,0.00
3631.50,-3805799.86,-5602935.56,0.00,-3805799.86,-5602935.56,0.00
3632.00,-3802627.27,-5605089.37,0.00,-3802627.27,-5605089.37,0.00
3632.50,-3799453.45,-5607241.38,0.00,-3799453.45,-5607241.38,0.00
3633.00,-3796278.42,-5609391.60,0.00,-3796278.42,-5609391.60,0.00
3633.50,-3793102.17,-5611540.01,0.00,-3793102.17,-5611540.01,0.00
3634.00,-3789924.70,-5613686.63,0.00,-3789924.70,-5613686.63,0.00
3634.50,-3786746.02,-5615831.45,0.00,-3786746.02,-5615831.45,0.00
3635.00,-3783566.13,-5617974.46,0.00,-3783566.13,-5617974.46,0.00
3635.50,-3780385.02,-5620115.68,0.00,-3780385.02,-5620115.68,0.00
3636.00,-3777202.70,-5622255.09,0.00,-3777202.70,-5622255.09,0.00
3636.50,-3774019.17,-5624392.70,0.00,-3774019.17,-5624392.70,0.00
3637.00,-3770834.42,-5626528.51,0.00,-3770834.42,-5626528.51,0.00
3637.50,-3767648.47,-5628662.51,0.00,-3767648.47,-5628662.51,0.00
3638.00,-3764461.31,-5630794.71,0.00,-3764461.31,-5630794.71,0.00
3638.50,-3761272.95,-5632925.11,0.00,-3761272.95,-5632925.11,0.00
3639.00,-3758083.38,-5635053.69,0.00,-3758083.38,-5635053.69,0.00
3639.50,-3754892.60,-5637180.47,0.00,-3754892.60,-5637180.47,0.00
3640.00,-3751700.62,-5639305.45,0.00,-3751700.62,-5639305.45,0.00
3640.50,-3748507.44,-5641428.61,0.00,-3748507.44,-5641428.61,0.00
3641.00,-3745313.05,-5643549.97,0.00,-3745313.05,-5643549.97,0.00
3641.50,-3742117.47,-5645669.52,0.00,-3742117.47,-5645669.52,0.00
3642.00,-3738920.68,-5647787.25,0.00,-3738920.68,-5647787.25,0.00
3642.50,-3735722.70,-5649903.18,0.00,-3735722.70,-5649903.18,0.00
3643.00,-3732523.51,-5652017.30,0.00,-3732523.51,-5652017.30,0.00
3643.50,-3729323.13,-5654129.60,0.00,-3729323.13,-5654129.60,0.00
3644.00,-3726121.56,-5656240.09,0.00,-3726121.56,-5656240.09,0.00
3644.50,-3722918.79,-5658348.76,0.00,-3722918.79,-5658348.76,0.00
3645.00,-3719714.83,-5660455.63,0.00,-3719714.83,-5660455.63,0.00
3645.50,-3716509.67,-5662560.67,0.00,-3716509.67,-5662560.67,0.00
3646.00,-3713303.33,-5664663.91,0.00,-3713303.33,-5664663.91,0.00
3646.50,-3710095.79,-5666765.32,0.00,-3710095.79,-5666765.32,0.00
3647.00,-3706887.06,-5668864.92,0.00,-3706887.06,-5668864.92,0.00
3647.50,-3703677.14,-5670962.70,0.00,-3703677.14,-5670962.70,0.00
3648.00,-3700466.04,-5673058.66,0.00,-3700466.04,-5673058.66,0.00
3648.50,-3697253.75,-5675152.81,0.00,-3697253.75,-5675152.81,0.00
3649.00,-3694040.28,-5677245.13,0.00,-3694040.28,-5677245.13,0.00
3649.50,-3690825.62,-5679335.64,0.00,-3690825.62,-5679335.64,0.00
3650.00,-3687609.77,-5681424.32,0.00,-3687609.77,-5681424.32,0.00
3650.50,-3684392.75,-5683511.18,0.00,-3684392.75,-5683511.18,0.00
3651.00,-3681174.54,-5685596.22,0.00,-3681174.54,-5685596.22,0.00
3651.50,-3677955.16,-5687679.44,0.00,-3677955.16,-5687679.44,0.00
3652.00,-3674734.59,-5689760.83,0.00,-3674734.59,-5689760.83,0.00
3652.50,-3671512.85,-5691840.40,0.00,-3671512.85,-5691840.40,0.00
3653.00,-3668289.93,-5693918.14,0.00,-3668289.93,-5693918.14,0.00
3653.50,-3665065.83,-5695994.06,0.00,-3665065.83,-5695994.06,0.00
3654.00,-3661840.56,-5698068.16,0.00,-3661840.56,-5698068.16,0.00
3654.50,-3658614.11,-5700140.42,0.00,-3658614.11,-5700140.42,0.00
3655.00,-3655386.49,-5702210.86,0.00,-3655386.49,-5702210.86,0.00
3655.50,-3652157.70,-5704279.47,0.00,-3652157.70,-5704279.47,0.00
3656.00,-3648927.74,-5706346.25,0.00,-3648927.74,-5706346.25,0.00
3656.50,-3645696.61,-5708411.20,0.00,-3645696.61,-5708411.20,0.00
3657.00,-3642464.30,-5710474.32,0.00,-3642464.30,-5710474.32,0.00
3657.50,-3639230.84,-5712535.61,0.00,-3639230.84,-5712535.61,0.00
3658.00,-3635996.20,-5714595.07,0.00,-3635996.20,-5714595.07,0.00
3658.50,-3632760.40,-5716652.69,0.00,-3632760.40,-5716652.69,0.00
3659.00,-3629523.43,-5718708.49,0.00,-3629523.43,-5718708.49,0.00
3659.50,-3626285.30,-5720762.45,0.00,-3626285.30,-5720762.45,0.00
3660.00,-3623046.01,-5722814.57,0.00,-3623046.01,-5722814.57,0.00
3660.50,-3619805.56,-5724864.86,0.00,-3619805.56,-5724864.86,0.00
3661.00,-3616563.94,-5726913.32,0.00,-3616563.94,-5726913.32,0.00
3661.50,-3613321.17,-5728959.94,0.00,-3613321.17,-5728959.94,0.00
3662.00,-3610077.23,-5731004.72,0.00,-3610077.23,-5731004.72,0.00
3662.50,-3606832.14,-5733047.67,0.00,-3606832.14,-5733047.67,0.00
3663.00,-3603585.90,-5735088.77,0.00,-3603585.90,-5735088.77,0.00
3663.50,-3600338.50,-5737128.04,0.00,-3600338.50,-5737128.04,0.00
3664.00,-3597089.94,-5739165.47,0.00,-3597089.94,-5739165.47,0.00
3664.50,-3593840.23,-5741201.06,0.00,-3593840.23,-5741201.06,0.00
3665.00,-3590589.37,-5743234.81,0.00,-3590589.37,-5743234.81,0.00
3665.50,-3587337.35,-5745266.71,0.00,-3587337.35,-5745266.71,0.00
3666.00,-3584084.19,-5747296.78,0.00,-3584084.19,-5747296.78,0.00
3666.50,-3580829.88,-5749325.00,0.00,-3580829.88,-5749325.00,0.00
3667.00,-3577574.42,-5751351.38,0.00,-3577574.42,-5751351.38,0.00
3667.50,-3574317.81,-5753375.91,0.00,-3574317.81,-5753375.91,0.00
3668.00,-3571060.06,-5755398.60,0.00,-3571060.06,-5755398.60,0.00
3668.50,-3567801.16,-5757419.45,0.00,-3567801.16,-5757419.45,0.00
3669.00,-3564541.12,-5759438.44,0.00,-3564541.12,-5759438.44,0.00
3669.50,-3561279.93,-5761455.60,0.00,-3561279.93,-5761455.60,0.00
3670.00,-3558017.60,-5763470.90,0.00,-3558017.60,-5763470.90,0.00
3670.50,-3554754.14,-5765484.36,0.00,-3554754.14,-5765484.36,0.00
3671.00,-3551489.53,-5767495.97,0.00,-3551489.53,-5767495.97,0.00
3671.50,-3548223.78,-5769505.72,0.00,-3548223.78,-5769505.72,0.00
3672.00,-3544956.90,-5771513.63,0.00,-3544956.90,-5771513.63,0.00
3672.50,-3541688.88,-5773519.69,0.00,-3541688.88,-5773519.69,0.00
3673.00,-3538419.72,-5775523.90,0.00,-3538419.72,-5775523.90,0.00
3673.50,-3535149.43,-5777526.26,0.00,-3535149.43,-5777526.26,0.00
3674.00,-3531878.01,-5779526.76,0.00,-3531878.01,-5779526.76,0.00
3674.50,-3528605.45,-5781525.41,0.00,-3528605.45,-5781525.41,0.00
3675.00,-3525331.77,-5783522.21,0.00,-3525331.77,-5783522.21,0.00
3675.50,-3522056.95,-5785517.15,0.00,-3522056.95,-5785517.15,0.00
3676.00,-3518781.00,-5787510.24,0.00,-3518781.00,-5787510.24,0.00
3676.50,-3515503.93,-5789501.47,0.00,-3515503.93,-5789501.47,0.00
3677.00,-3512225.72,-5791490.85,0.00,-3512225.72,-5791490.85,0.00
3677.50,-3508946.40,-5793478.37,0.00,-3508946.40,-5793478.37,0.00
3678.00,-3505665.94,-5795464.03,0.00,-3505665.94,-5795464.03,0.00
3678.50,-3502384.36,-5797447.83,0.00,-3502384.36,-5797447.83,0.00
3679.00,-3499101.66,-5799429.78,0.00,-3499101.66,-5799429.78,0.00
3679.50,-3495817.84,-5801409.86,0.00,-3495817.84,-5801409.86,0.00
3680.00,-3492532.90,-5803388.09,0.00,-3492532.90,-5803388.09,0.00
3680.50,-3489246.84,-5805364.45,0.00,-3489246.84,-5805364.45,0.00
3681.00,-3485959.65,-5807338.96,0.00,-3485959.65,-5807338.96,0.00
3681.50,-3482671.36,-5809311.60,0.00,-3482671.36,-5809311.60,0.00
3682.00,-3479381.94,-5811282.38,0.00,-3479381.94,-5811282.38,0.00
3682.50,-3476091.41,-5813251.29,0.00,-3476091.41,-5813251.29,0.00
3683.00,-3472799.76,-5815218.34,0.00,-3472799.76,-5815218.34,0.00
3683.50,-3469507.00,-5817183.53,0.00,-3469507.00,-5817183.53,0.00
3684.00,-3466213.13,-5819146.85,0.00,-3466213.13,-5819146.85,0.00
3684.50,-3462918.15,-5821108.31,0.00,-3462918.15,-5821108.31,0.00
3685.00,-3459622.06,-5823067.90,0.00,-3459622.06,-5823067.90,0.00
3685.50,-3456324.85,-5825025.62,0.00,-3456324.85,-5825025.62,0.00
3686.00,-3453026.54,-5826981.48,0.00,-3453026.54,-5826981.48,0.00
3686.50,-3449727.13,-5828935.47,0.00,-3449727.13,-5828935.47,0.00
3687.00,-3446426.60,-5830887.58,0.00,-3446426.60,-5830887.58,0.00
3687.50,-3443124.97,-5832837.83,0.00,-3443124.97,-5832837.83,0.00
3688.00,-3439822.24,-5834786.21,0.00,-3439822.24,-5834786.21,0.00
3688.50,-3436518.40,-5836732.72,0.00,-3436518.40,-5836732.72,0.00
3689.00,-3433213.47,-5838677.36,0.00,-3433213.47,-5838677.36,0.00
3689.50,-3429907.43,-5840620.12,0.00,-3429907.43,-5840620.12,0.00
3690.00,-3426600.29,-5842561.02,0.00,-3426600.29,-5842561.02,0.00
3690.50,-3423292.06,-5844500.03,0.00,-3423292.06,-5844500.03,0.00
3691.00,-3419982.72,-5846437.18,0.00,-3419982.72,-5846437.18,0.00
3691.50,-3416672.29,-5848372.45,0.00,-3416672.29,-5848372.45,0.00
3692.00,-3413360.76,-5850305.85,0.00,-3413360.76,-5850305.85,0.00
3692.50,-3410048.14,-5852237.37,0.00,-3410048.14,-5852237.37,0.00
3693.00,-3406734.43,-5854167.01,0.00,-3406734.43,-5854167.01,0.00
3693.50,-3403419.63,-5856094.78,0.00,-3403419.63,-5856094.78,0.00
3694.00,-3400103.73,-5858020.67,0.00,-3400103.73,-5858020.67,0.00
3694.50,-3396786.74,-5859944.68,0.00,-3396786.74,-5859944.68,0.00
3695.00,-3393468.66,-5861866.81,0.00,-3393468.66,-5861866.81,0.00
3695.50,-3390149.50,-5863787.06,0.00,-3390149.50,-5863787.06,0.00
3696.00,-3386829.25,-5865705.43,0.00,-3386829.25,-5865705.43,0.00
3696.50,-3383507.91,-5867621.93,0.00,-3383507.91,-5867621.93,0.00
3697.00,-3380185.49,-5869536.54,0.00,-3380185.49,-5869536.54,0.00
3697.50,-3376861.98,-5871449.27,0.00,-3376861.98,-5871449.27,0.00
3698.00,-3373537.40,-5873360.11,0.00,-3373537.40,-5873360.11,0.00
3698.50,-3370211.73,-5875269.08,0.00,-3370211.73,-5875269.08,0.00
3699.00,-3366884.98,-5877176.16,0.00,-3366884.98,-5877176.16,0.00
3699.50,-3363557.15,-5879081.35,0.00,-3363557.15,-5879081.35,0.00
3700.00,-3360228.24,-5880984.66,0.00,-3360228.24,-5880984.66,0.00
3700.50,-3356898.25,-5882886.09,0.00,-3356898.25,-5882886.09,0.00
3701.00,-3353567.19,-5884785.62,0.00,-3353567.19,-5884785.62,0.00
3701.50,-3350235.05,-5886683.28,0.00,-3350235.05,-5886683.28,0.00
3702.00,-3346901.84,-5888579.04,0.00,-3346901.84,-5888579.04,0.00
3702.50,-3343567.56,-5890472.92,0.00,-3343567.56,-5890472.92,0.00
3703.00,-3340232.20,-5892364.91,0.00,-3340232.20,-5892364.91,0.00
3703.50,-3336895.77,-5894255.00,0.00,-3336895.77,-5894255.00,0.00
3704.00,-3333558.28,-5896143.21,0.00,-3333558.28,-5896143.21,0.00
3704.50,-3330219.71,-5898029.53,0.00,-3330219.71,-5898029.53,0.00
3705.00,-3326880.08,-5899913.96,0.00,-3326880.08,-5899913.96,0.00
3705.50,-3323539.38,-5901796.50,0.00,-3323539.38,-5901796.50,0.00
3706.00,-3320197.61,-5903677.14,0.00,-3320197.61,-5903677.14,0.00
3706.50,-3316854.78,-5905555.89,0.00,-3316854.78,-5905555.89,0.00
3707.00,-3313510.89,-5907432.75,0.00,-3313510.89,-5907432.75,0.00
3707.50,-3310165.93,-5909307.71,0.00,-3310165.93,-5909307.71,0.00
3708.00,-3306819.91,-5911180.78,0.00,-3306819.91,-5911180.78,0.00
3708.50,-3303472.83,-5913051.95,0.00,-3303472.83,-5913051.95,0.00
3709.00,-3300124.70,-5914921.23,0.00,-3300124.70,-5914921.23,0.00
3709.50,-3296775.50,-5916788.61,0.00,-3296775.50,-5916788.61,0.00
3710.00,-3293425.25,-5918654.10,0.00,-3293425.25,-5918654.10,0.00
3710.50,-3290073.94,-5920517.68,0.00,-3290073.94,-5920517.68,0.00
3711.00,-3286721.58,-5922379.37,0.00,-3286721.58,-5922379.37,0.00
3711.50,-3283368.16,-5924239.16,0.00,-3283368.16,-5924239.16,0.00
3712.00,-3280013.69,-5926097.05,0.00,-3280013.69,-5926097.05,0.00
3712.50,-3276658.17,-5927953.04,0.00,-3276658.17,-5927953.04,0.00
3713.00,-3273301.60,-5929807.13,0.00,-3273301.60,-5929807.13,0.00
3713.50,-3269943.98,-5931659.32,0.00,-3269943.98,-5931659.32,0.00
3714.00,-3266585.31,-5933509.61,0.00,-3266585.31,-5933509.61,0.00
3714.50,-3263225.59,-5935357.99,0.00,-3263225.59,-5935357.99,0.00
3715.00,-3259864.83,-5937204.47,0.00,-3259864.83,-5937204.47,0.00
3715.50,-3256503.02,-5939049.05,0.00,-3256503.02,-5939049.05,0.00
3716.00,-3253140.17,-5940891.72,0.00,-3253140.17,-5940891.72,0.00
3716.50,-3249776.28,-5942732.49,0.00,-3249776.28,-5942732.49,0.00
3717.00,-3246411.34,-5944571.36,0.00,-3246411.34,-5944571.36,0.00
3717.50,-3243045.36,-5946408.31,0.00,-3243045.36,-5946408.31,0.00
3718.00,-3239678.34,-5948243.37,0.00,-3239678.34,-5948243.37,0.00
3718.50,-3236310.29,-5950076.51,0.00,-3236310.29,-5950076.51,0.00
3719.00,-3232941.19,-5951907.75,0.00,-3232941.19,-5951907.75,0.00
3719.50,-3229571.06,-5953737.07,0.00,-3229571.06,-5953737.07,0.00
3720.00,-3226199.90,-5955564.49,0.00,-3226199.90,-5955564.49,0.00
3720.50,-3222827.70,-5957390.00,0.00,-3222827.70,-5957390.00,0.00
3721.00,-3219454.46,-5959213.60,0.00,-3219454.46,-5959213.60,0.00
3721.50,-3216080.20,-5961035.29,0.00,-3216080.20,-5961035.29,0.00
3722.00,-3212704.90,-5962855.07,0.00,-3212704.90,-5962855.07,0.00
3722.50,-3209328.57,-5964672.93,0.00,-3209328.57,-5964672.93,0.00
3723.00,-3205951.22,-5966488.89,0.00,-3205951.22,-5966488.89,0.00
3723.50,-3202572.83,-5968302.93,0.00,-3202572.83,-5968302.93,0.00
3724.00,-3199193.42,-5970115.06,0.00,-3199193.42,-5970115.06,0.00
3724.50,-3195812.98,-5971925.27,0.00,-3195812.98,-5971925.27,0.00
3725.00,-3192431.52,-5973733.57,0.00,-3192431.52,-5973733.57,0.00
3725.50,-3189049.04,-5975539.95,0.00,-3189049.04,-5975539.95,0.00
3726.00,-3185665.53,-5977344.42,0.00,-3185665.53,-5977344.42,0.00
3726.50,-3182281.00,-5979146.97,0.00,-3182281.00,-5979146.97,0.00
3727.00,-3178895.45,-5980947.60,0.00,-3178895.45,-5980947.60,0.00
3727.50,-3175508.89,-5982746.32,0.00,-3175508.89,-5982746.32,0.00
3728.00,-3172121.30,-5984543.11,0.00,-3172121.30,-5984543.11,0.00
3728.50,-3168732.70,-5986337.99,0.00,-3168732.70,-5986337.99,0.00
3729.00,-3165343.08,-5988130.95,0.00,-3165343.08,-5988130.95,0.00
3729.50,-3161952.44,-5989921.99,0.00,-3161952.44,-5989921.99,0.00
3730.00,-3158560.80,-5991711.11,0.00,-3158560.80,-5991711.11,0.00
3730.50,-3155168.13,-5993498.31,0.00,-3155168.13,-5993498.31,0.00
3731.00,-3151774.46,-5995283.59,0.00,-3151774.46,-5995283.59,0.00
3731.50,-3148379.78,-5997066.94,0.00,-3148379.78,-5997066.94,0.00
3732.00,-3144984.09,-5998848.37,0.00,-3144984.09,-5998848.37,0.00
3732.50,-3141587.39,-6000627.88,0.00,-3141587.39,-6000627.88,0.00
3733.00,-3138189.68,-6002405.47,0.00,-3138189.68,-6002405.47,0.00
3733.50,-3134790.97,-6004181.13,0.00,-3134790.97,-6004181.13,0.00
3734.00,-3131391.25,-6005954.86,0.00,-3131391.25,-6005954.86,0.00
3734.50,-3127990.52,-6007726.67,0.00,-3127990.52,-6007726.67,0.00
3735.00,-3124588.80,-6009496.56,0.00,-3124588.80,-6009496.56,0.00
3735.50,-3121186.07,-6011264.51,0.00,-3121186.07,-6011264.51,0.00
3736.00,-3117782.34,-6013030.54,0.00,-3117782.34,-6013030.54,0.00
3736.50,-3114377.62,-6014794.64,0.00,-3114377.62,-6014794.64,0.00
3737.00,-3110971.89,-6016556.82,0.00,-3110971.89,-6016556.82,0.00
3737.50,-3107565.17,-6018317.06,0.00,-3107565.17,-6018317.06,0.00
3738.00,-3104157.45,-6020075.37,0.00,-3104157.45,-6020075.37,0.00
3738.50,-3100748.73,-6021831.76,0.00,-3100748.73,-6021831.76,0.00
3739.00,-3097339.02,-6023586.21,0.00,-3097339.02,-6023586.21,0.00
3739.50,-3093928.32,-6025338.73,0.00,-3093928.32,-6025338.73,0.00
3740.00,-3090516.62,-6027089.32,0.00,-3090516.62,-6027089.32,0.00
3740.50,-3087103.94,-6028837.98,0.00,-3087103.94,-6028837.98,0.00
3741.00,-3083690.26,-6030584.71,0.00,-3083690.26,-6030584.71,0.00
3741.50,-3080275.60,-6032329.50,0.00,-3080275.60,-6032329.50,0.00
3742.00,-3076859.95,-6034072.36,0.00,-3076859.95,-6034072.36,0.00
3742.50,-3073443.31,-6035813.28,0.00,-3073443.31,-6035813.28,0.00
3743.00,-3070025.69,-6037552.27,0.00,-3070025.69,-6037552.27,0.00
3743.50,-3066607.08,-6039289.32,0.00,-3066607.08,-6039289.32,0.00
3744.00,-3063187.49,-6041024.43,0.00,-3063187.49,-6041024.43,0.00
3744.50,-3059766.92,-6042757.61,0.00,-3059766.92,-6042757.61,0.00
3745.00,-3056345.36,-6044488.85,0.00,-3056345.36,-6044488.85,0.00
3745.50,-3052922.83,-6046218.16,0.00,-3052922.83,-6046218.16,0.00
3746.00,-3049499.31,-6047945.52,0.00,-3049499.31,-6047945.52,0.00
3746.50,-3046074.82,-6049670.95,0.00,-3046074.82,-6049670.95,0.00
3747.00,-3042649.36,-6051394.43,0.00,-3042649.36,-6051394.43,0.00
3747.50,-3039222.91,-6053115.98,0.00,-3039222.91,-6053115.98,0.00
3748.00,-3035795.50,-6054835.58,0.00,-3035795.50,-6054835.58,0.00
3748.50,-3032367.11,-6056553.25,0.00,-3032367.11,-6056553.25,0.00
3749.00,-3028937.74,-6058268.97,0.00,-3028937.74,-6058268.97,0.00
3749.50,-3025507.41,-6059982.75,0.00,-3025507.41,-6059982.75,0.00
3750.00,-3022076.11,-6061694.59,0.00,-3022076.11,-6061694.59,0.00
3750.50,-3018643.83,-6063404.48,0.00,-3018643.83,-6063404.48,0.00
3751.00,-3015210.59,-6065112.43,0.00,-3015210.59,-6065112.43,0.00
3751.50,-3011776.39,-6066818.43,0.00,-3011776.39,-6066818.43,0.00
3752.00,-3008341.21,-6068522.49,0.00,-3008341.21,-6068522.49,0.00
3752.50,-3004905.08,-6070224.61,0.00,-3004905.08,-6070224.61,0.00
3753.00,-3001467.98,-6071924.77,0.00,-3001467.98,-6071924.77,0.00
3753.50,-2998029.91,-6073623.00,0.00,-2998029.91,-6073623.00,0.00
3754.00,-2994590.89,-6075319.27,0.00,-2994590.89,-6075319.27,0.00
3754.50,-2991150.90,-6077013.60,0.00,-2991150.90,-6077013.60,0.00
3755.00,-2987709.96,-6078705.97,0.00,-2987709.96,-6078705.97,0.00
3755.50,-2984268.06,-6080396.40,0.00,-2984268.06,-6080396.40,0.00
3756.00,-2980825.20,-6082084.88,0.00,-2980825.20,-6082084.88,0.00
3756.50,-2977381.39,-6083771.41,0.00,-2977381.39,-6083771.41,0.00
3757.00,-2973936.62,-6085455.99,0.00,-2973936.62,-6085455.99,0.00
3757.50,-2970490.90,-6087138.61,0.00,-2970490.90,-6087138.61,0.00
3758.00,-2967044.22,-6088819.29,0.00,-2967044.22,-6088819.29,0.00
3758.50,-2963596.60,-6090498.01,0.00,-2963596.60,-6090498.01,0.00
3759.00,-2960148.02,-6092174.78,0.00,-2960148.02,-6092174.78,0.00
3759.50,-2956698.50,-6093849.60,0.00,-2956698.50,-6093849.60,0.00
3760.00,-2953248.02,-6095522.46,0.00,-2953248.02,-6095522.46,0.00
3760.50,-2949796.60,-6097193.37,0.00,-2949796.60,-6097193.37,0.00
3761.00,-2946344.24,-6098862.33,0.00,-2946344.24,-6098862.33,0.00
3761.50,-2942890.93,-6100529.33,0.00,-2942890.93,-6100529.33,0.00
3762.00,-2939436.67,-6102194.37,0.00,-2939436.67,-6102194.37,0.00
3762.50,-2935981.48,-6103857.46,0.00,-2935981.48,-6103857.46,0.00
3763.00,-2932525.34,-6105518.59,0.00,-2932525.34,-6105518.59,0.00
3763.50,-2929068.26,-6107177.76,0.00,-2929068.26,-6107177.76,0.00
3764.00,-2925610.24,-6108834.97,0.00,-2925610.24,-6108834.97,0.00
3764.50,-2922151.29,-6110490.23,0.00,-2922151.29,-6110490.23,0.00
3765.00,-2918691.40,-6112143.52,0.00,-2918691.40,-6112143.52,0.00
3765.50,-2915230.57,-6113794.86,0.00,-2915230.57,-6113794.86,0.00
3766.00,-2911768.81,-6115444.24,0.00,-2911768.81,-6115444.24,0.00
3766.50,-2908306.11,-6117091.65,0.00,-2908306.11,-6117091.65,0.00
3767.00,-2904842.48,-6118737.11,0.00,-2904842.48,-6118737.11,0.00
3767.50,-2901377.93,-6120380.60,0.00,-2901377.93,-6120380.60,0.00
3768.00,-2897912.44,-6122022.13,0.00,-2897912.44,-6122022.13,0.00
3768.50,-2894446.02,-6123661.70,0.00,-2894446.02,-6123661.70,0.00
3769.00,-2890978.67,-6125299.30,0.00,-2890978.67,-6125299.30,0.00
3769.50,-2887510.40,-6126934.94,0.00,-2887510.40,-6126934.94,0.00
3770.00,-2884041.20,-6128568.62,0.00,-2884041.20,-6128568.62,0.00
3770.50,-2880571.07,-6130200.33,0.00,-2880571.07,-6130200.33,0.00
3771.00,-2877100.02,-6131830.07,0.00,-2877100.02,-6131830.07,0.00
3771.50,-2873628.05,-6133457.85,0.00,-2873628.05,-6133457.85,0.00
3772.00,-2870155.16,-6135083.67,0.00,-2870155.16,-6135083.67,0.00
3772.50,-2866681.35,-6136707.51,0.00,-2866681.35,-6136707.51,0.00
3773.00,-2863206.62,-6138329.39,0.00,-2863206.62,-6138329.39,0.00
3773.50,-2859730.97,-6139949.30,0.00,-2859730.97,-6139949.30,0.00
3774.00,-2856254.40,-6141567.24,0.00,-2856254.40,-6141567.24,0.00
3774.50,-2852776.92,-6143183.22,0.00,-2852776.92,-6143183.22,0.00
3775.00,-2849298.53,-6144797.22,0.00,-2849298.53,-6144797.22,0.00
3775.50,-2845819.22,-6146409.25,0.00,-2845819.22,-6146409.25,0.00
3776.00,-2842338.99,-6148019.31,0.00,-2842338.99,-6148019.31,0.00
3776.50,-2838857.86,-6149627.40,0.00,-2838857.86,-6149627.40,0.00
3777.00,-2835375.82,-6151233.52,0.00,-2835375.82,-6151233.52,0.00
3777.50,-2831892.86,-6152837.67,0.00,-2831892.86,-6152837.67,0.00
3778.00,-2828409.00,-6154439.85,0.00,-2828409.00,-6154439.85,0.00
3778.50,-2824924.24,-6156040.05,0.00,-2824924.24,-6156040.05,0.00
3779.00,-2821438.56,-6157638.27,0.00,-2821438.56,-6157638.27,0.00
3779.50,-2817951.99,-6159234.53,0.00,-2817951.99,-6159234.53,0.00
3780.00,-2814464.50,-6160828.81,0.00,-2814464.50,-6160828.81,0.00
3780.50,-2810976.12,-6162421.11,0.00,-2810976.12,-6162421.11,0.00
3781.00,-2807486.84,-6164011.44,0.00,-2807486.84,-6164011.44,0.00
3781.50,-2803996.65,-6165599.79,0.00,-2803996.65,-6165599.79,0.00
3782.00,-2800505.57,-6167186.16,0.00,-2800505.57,-6167186.16,0.00
3782.50,-2797013.58,-6168770.56,0.00,-2797013.58,-6168770.56,0.00
3783.00,-2793520.70,-6170352.98,0.00,-2793520.70,-6170352.98,0.00
3783.50,-2790026.93,-6171933.42,0.00,-2790026.93,-6171933.42,0.00
3784.00,-2786532.26,-6173511.88,0.00,-2786532.26,-6173511.88,0.00
3784.50,-2783036.70,-6175088.37,0.00,-2783036.70,-6175088.37,0.00
3785.00,-2779540.24,-6176662.87,0.00,-2779540.24,-6176662.87,0.00
3785.50,-2776042.90,-6178235.39,0.00,-2776042.90,-6178235.39,0.00
3786.00,-2772544.66,-6179805.93,0.00,-2772544.66,-6179805.93,0.00
3786.50,-2769045.54,-6181374.49,0.00,-2769045.54,-6181374.49,0.00
3787.00,-2765545.53,-6182941.07,0.00,-2765545.53,-6182941.07,0.00
3787.50,-2762044.63,-6184505.67,0.00,-2762044.63,-6184505.67,0.00
3788.00,-2758542.84,-6186068.28,0.00,-2758542.84,-6186068.28,0.00
3788.50,-2755040.17,-6187628.91,0.00,-2755040.17,-6187628.91,0.00
3789.00,-2751536.62,-6189187.56,0.00,-2751536.62,-6189187.56,0.00
3789.50,-2748032.18,-6190744.22,0.00,-2748032.18,-6190744.22,0.00
3790.00,-2744526.87,-6192298.90,0.00,-2744526.87,-6192298.90,0.00
3790.50,-2741020.67,-6193851.59,0.00,-2741020.67,-6193851.59,0.00
3791.00,-2737513.60,-6195402.29,0.00,-2737513.60,-6195402.29,0.00
